id,fold,label,text1,text2
neu_wpair-50000-38241,1,neu,comparative,reworked
neu_wpair-50000-38242,2,neu,imax,know
neu_wpair-50000-38243,3,neu,tumultuous,bachelor
neu_wpair-50000-38244,4,neu,vigilant,tacked
neu_wpair-50000-38245,5,neu,discouraged,arabs
neu_wpair-50000-38246,6,neu,ton,sigh
neu_wpair-50000-38247,7,neu,textbook,mules
neu_wpair-50000-38248,8,neu,mumbled,investigative
neu_wpair-50000-38249,9,neu,factories,franciscan
neu_wpair-50000-38250,0,neu,tucked,louisian
neu_wpair-50000-38251,1,neu,divides,calls
neu_wpair-50000-38252,2,neu,offended,treacherous
neu_wpair-50000-38253,3,neu,verify,communities
neu_wpair-50000-38254,4,neu,remnant,deficits
neu_wpair-50000-38255,5,neu,servant,glory
neu_wpair-50000-38256,6,neu,pope,concerning
neu_wpair-50000-38257,7,neu,intel,bits
neu_wpair-50000-38258,8,neu,game,isolation
neu_wpair-50000-38259,9,neu,spending,homosexual
neu_wpair-50000-38260,0,neu,greyfriars,remake
neu_wpair-50000-38261,1,neu,statuary,surmise
neu_wpair-50000-38262,2,neu,restrained,explain
neu_wpair-50000-38263,3,neu,primary,geographic
neu_wpair-50000-38264,4,neu,muslim,restraining
neu_wpair-50000-38265,5,neu,slower,grande
neu_wpair-50000-38266,6,neu,poised,creating
neu_wpair-50000-38267,7,neu,marker,murderer
neu_wpair-50000-38268,8,neu,consciously,strays
neu_wpair-50000-38269,9,neu,ramifications,monasterio
neu_wpair-50000-38270,0,neu,semester,overturn
neu_wpair-50000-38271,1,neu,chief,shock
neu_wpair-50000-38272,2,neu,grids,cottage
neu_wpair-50000-38273,3,neu,knitting,greener
neu_wpair-50000-38274,4,neu,ramble,neads
neu_wpair-50000-38275,5,neu,eisner,ming
neu_wpair-50000-38276,6,neu,pockets,paving
neu_wpair-50000-38277,7,neu,hero,plath
neu_wpair-50000-38278,8,neu,employment,liners
neu_wpair-50000-38279,9,neu,updates,intensely
neu_wpair-50000-38280,0,neu,disregarded,herd
neu_wpair-50000-38281,1,neu,marne,scared
neu_wpair-50000-38282,2,neu,portraits,training
neu_wpair-50000-38283,3,neu,felipe,ah
neu_wpair-50000-38284,4,neu,substantive,deaf
neu_wpair-50000-38285,5,neu,ornaments,raptors
neu_wpair-50000-38286,6,neu,jedi,kebap
neu_wpair-50000-38287,7,neu,rowing,password
neu_wpair-50000-38288,8,neu,accordingly,authorizations
neu_wpair-50000-38289,9,neu,heartland,regulation
neu_wpair-50000-38290,0,neu,build,masses
neu_wpair-50000-38291,1,neu,finish,ally
neu_wpair-50000-38292,2,neu,anguish,fitness
neu_wpair-50000-38293,3,neu,jenkins,retains
neu_wpair-50000-38294,4,neu,generalization,rangers
neu_wpair-50000-38295,5,neu,hire,woolf
neu_wpair-50000-38296,6,neu,interrupted,reservoir
neu_wpair-50000-38297,7,neu,frustrating,notebook
neu_wpair-50000-38298,8,neu,u,showed
neu_wpair-50000-38299,9,neu,eds,natives
neu_wpair-50000-38300,0,neu,serious,powerful
neu_wpair-50000-38301,1,neu,portable,murdoch
neu_wpair-50000-38302,2,neu,colt,sensible
neu_wpair-50000-38303,3,neu,prepares,satire
neu_wpair-50000-38304,4,neu,group,mouth
neu_wpair-50000-38305,5,neu,exile,loses
neu_wpair-50000-38306,6,neu,notable,ibicenco
neu_wpair-50000-38307,7,neu,smiles,exits
neu_wpair-50000-38308,8,neu,zanne,shivaji
neu_wpair-50000-38309,9,neu,hurghada,gradual
neu_wpair-50000-38310,0,neu,themed,hughes
neu_wpair-50000-38311,1,neu,modular,fractured
neu_wpair-50000-38312,2,neu,expected,masterpieces
neu_wpair-50000-38313,3,neu,pixar,worthy
neu_wpair-50000-38314,4,neu,quantities,count
neu_wpair-50000-38315,5,neu,negotiations,traditionally
neu_wpair-50000-38316,6,neu,tones,endorse
neu_wpair-50000-38317,7,neu,rectangular,hardened
neu_wpair-50000-38318,8,neu,thrive,sighed
neu_wpair-50000-38319,9,neu,ironically,fill
neu_wpair-50000-38320,0,neu,intervening,replaces
neu_wpair-50000-38321,1,neu,talents,parachute
neu_wpair-50000-38322,2,neu,monstrous,preparing
neu_wpair-50000-38323,3,neu,rhythms,convened
neu_wpair-50000-38324,4,neu,crepe,breathed
neu_wpair-50000-38325,5,neu,cosimo,recovery
neu_wpair-50000-38326,6,neu,inconsistencies,hold
neu_wpair-50000-38327,7,neu,honda,idas
neu_wpair-50000-38328,8,neu,geared,centerpiece
neu_wpair-50000-38329,9,neu,2005,reunited
neu_wpair-50000-38330,0,neu,recipes,tariffs
neu_wpair-50000-38331,1,neu,inserts,partially
neu_wpair-50000-38332,2,neu,tuition,quest
neu_wpair-50000-38333,3,neu,athens,speed
neu_wpair-50000-38334,4,neu,compatibility,meanings
neu_wpair-50000-38335,5,neu,liberated,kinda
neu_wpair-50000-38336,6,neu,retain,aggressive
neu_wpair-50000-38337,7,neu,exceed,spreads
neu_wpair-50000-38338,8,neu,solidarity,baldwin
neu_wpair-50000-38339,9,neu,exports,chapters
neu_wpair-50000-38340,0,neu,artistically,jardin
neu_wpair-50000-38341,1,neu,tension,patrician
neu_wpair-50000-38342,2,neu,replica,arthritis
neu_wpair-50000-38343,3,neu,stitches,regular
neu_wpair-50000-38344,4,neu,cargo,complex
neu_wpair-50000-38345,5,neu,belgian,scrubbers
neu_wpair-50000-38346,6,neu,cultures,would
neu_wpair-50000-38347,7,neu,fossils,billable
neu_wpair-50000-38348,8,neu,piano,spontaneous
neu_wpair-50000-38349,9,neu,guaranteeing,menorca
neu_wpair-50000-38350,0,neu,visiting,racist
neu_wpair-50000-38351,1,neu,thundering,keys
neu_wpair-50000-38352,2,neu,moynihan,cnn
neu_wpair-50000-38353,3,neu,exam,dignitaries
neu_wpair-50000-38354,4,neu,jubilee,goliath
neu_wpair-50000-38355,5,neu,riverside,boar
neu_wpair-50000-38356,6,neu,separating,artists
neu_wpair-50000-38357,7,neu,trilogy,forgery
neu_wpair-50000-38358,8,neu,mason,weekends
neu_wpair-50000-38359,9,neu,iron,lunch
neu_wpair-50000-38360,0,neu,diaries,ham
neu_wpair-50000-38361,1,neu,pungent,taira
neu_wpair-50000-38362,2,neu,yo,tear
neu_wpair-50000-38363,3,neu,feasibility,newport
neu_wpair-50000-38364,4,neu,owned,snows
neu_wpair-50000-38365,5,neu,downsizing,royalty
neu_wpair-50000-38366,6,neu,machines,mahabharata
neu_wpair-50000-38367,7,neu,patterns,beyond
neu_wpair-50000-38368,8,neu,publisher,mango
neu_wpair-50000-38369,9,neu,session,mad
neu_wpair-50000-38370,0,neu,winters,flower
neu_wpair-50000-38371,1,neu,tuesday,anyways
neu_wpair-50000-38372,2,neu,factual,efficiently
neu_wpair-50000-38373,3,neu,adoptive,boot
neu_wpair-50000-38374,4,neu,prejudice,painstakingly
neu_wpair-50000-38375,5,neu,burly,sailed
neu_wpair-50000-38376,6,neu,libya,confessed
neu_wpair-50000-38377,7,neu,monica,theme
neu_wpair-50000-38378,8,neu,ticks,goes
neu_wpair-50000-38379,9,neu,ringing,candle
neu_wpair-50000-38380,0,neu,tax,traumas
neu_wpair-50000-38381,1,neu,xvi,bumper
neu_wpair-50000-38382,2,neu,u,johns
neu_wpair-50000-38383,3,neu,savoy,claustrophobic
neu_wpair-50000-38384,4,neu,spontaneous,deliver
neu_wpair-50000-38385,5,neu,eligible,unresolved
neu_wpair-50000-38386,6,neu,starving,gravity
neu_wpair-50000-38387,7,neu,noh,prayer
neu_wpair-50000-38388,8,neu,cautioned,priests
neu_wpair-50000-38389,9,neu,mistakes,foreground
neu_wpair-50000-38390,0,neu,powers,stuck
neu_wpair-50000-38391,1,neu,fsis,mailstream
neu_wpair-50000-38392,2,neu,privacy,dishes
neu_wpair-50000-38393,3,neu,diffuse,businesses
neu_wpair-50000-38394,4,neu,carrots,sociologists
neu_wpair-50000-38395,5,neu,bird,realize
neu_wpair-50000-38396,6,neu,rosenberg,abnormal
neu_wpair-50000-38397,7,neu,huxley,bankrupt
neu_wpair-50000-38398,8,neu,invaluable,morris
neu_wpair-50000-38399,9,neu,upgrades,envisioned
neu_wpair-50000-38400,0,neu,appreciation,hurricane
neu_wpair-50000-38401,1,neu,daunting,johor
neu_wpair-50000-38402,2,neu,aol,lucy
neu_wpair-50000-38403,3,neu,enterprises,unabomber
neu_wpair-50000-38404,4,neu,hampered,glimpse
neu_wpair-50000-38405,5,neu,rubbed,particulate
neu_wpair-50000-38406,6,neu,superman,cartoons
neu_wpair-50000-38407,7,neu,diary,commemoration
neu_wpair-50000-38408,8,neu,ledford,reliably
neu_wpair-50000-38409,9,neu,hypocritical,afford
neu_wpair-50000-38410,0,neu,evaluations,obama
neu_wpair-50000-38411,1,neu,designs,cooper
neu_wpair-50000-38412,2,neu,kinsley,tuesdays
neu_wpair-50000-38413,3,neu,office,tutmosis
neu_wpair-50000-38414,4,neu,jaws,kelantan
neu_wpair-50000-38415,5,neu,fortunes,instant
neu_wpair-50000-38416,6,neu,nafta,orihuela
neu_wpair-50000-38417,7,neu,pills,went
neu_wpair-50000-38418,8,neu,abbeys,guard
neu_wpair-50000-38419,9,neu,hardknott,buses
neu_wpair-50000-38420,0,neu,deceiving,communicated
neu_wpair-50000-38421,1,neu,dive,concealed
neu_wpair-50000-38422,2,neu,remnants,regimes
neu_wpair-50000-38423,3,neu,advertised,sol
neu_wpair-50000-38424,4,neu,legally,destination
neu_wpair-50000-38425,5,neu,underwear,winding
neu_wpair-50000-38426,6,neu,anonymity,editorialists
neu_wpair-50000-38427,7,neu,novels,attention
neu_wpair-50000-38428,8,neu,seeking,intention
neu_wpair-50000-38429,9,neu,ii,foundations
neu_wpair-50000-38430,0,neu,muncaster,8am
neu_wpair-50000-38431,1,neu,stigma,repaired
neu_wpair-50000-38432,2,neu,paella,sign
neu_wpair-50000-38433,3,neu,vital,edgar
neu_wpair-50000-38434,4,neu,cancer,bother
neu_wpair-50000-38435,5,neu,females,sample
neu_wpair-50000-38436,6,neu,sequential,quintas
neu_wpair-50000-38437,7,neu,returns,terror
neu_wpair-50000-38438,8,neu,institutionalize,39
neu_wpair-50000-38439,9,neu,poison,atlanta
neu_wpair-50000-38440,0,neu,oppressive,girlfriend
neu_wpair-50000-38441,1,neu,270,scam
neu_wpair-50000-38442,2,neu,came,rodin
neu_wpair-50000-38443,3,neu,1978,rankings
neu_wpair-50000-38444,4,neu,blade,showing
neu_wpair-50000-38445,5,neu,singh,greece
neu_wpair-50000-38446,6,neu,themed,claustrophobic
neu_wpair-50000-38447,7,neu,ferry,observer
neu_wpair-50000-38448,8,neu,brac,ponderous
neu_wpair-50000-38449,9,neu,debated,robbery
neu_wpair-50000-38450,0,neu,cursed,clown
neu_wpair-50000-38451,1,neu,deviation,facilities
neu_wpair-50000-38452,2,neu,cauliflower,solving
neu_wpair-50000-38453,3,neu,farms,explored
neu_wpair-50000-38454,4,neu,proviso,determined
neu_wpair-50000-38455,5,neu,consent,partly
neu_wpair-50000-38456,6,neu,black,artworks
neu_wpair-50000-38457,7,neu,postponed,candidate
neu_wpair-50000-38458,8,neu,clerks,fireplace
neu_wpair-50000-38459,9,neu,technically,upward
neu_wpair-50000-38460,0,neu,pole,austerity
neu_wpair-50000-38461,1,neu,wants,triangulation
neu_wpair-50000-38462,2,neu,ism,throne
neu_wpair-50000-38463,3,neu,choked,allen
neu_wpair-50000-38464,4,neu,landfills,dismounted
neu_wpair-50000-38465,5,neu,ucla,domination
neu_wpair-50000-38466,6,neu,colored,benefited
neu_wpair-50000-38467,7,neu,gleaming,overpayments
neu_wpair-50000-38468,8,neu,plane,froze
neu_wpair-50000-38469,9,neu,fed,singers
neu_wpair-50000-38470,0,neu,watergate,suspense
neu_wpair-50000-38471,1,neu,stolen,warlocks
neu_wpair-50000-38472,2,neu,controversy,happened
neu_wpair-50000-38473,3,neu,requirements,mckay
neu_wpair-50000-38474,4,neu,dues,respectfully
neu_wpair-50000-38475,5,neu,interfere,caesarea
neu_wpair-50000-38476,6,neu,aficionados,blood
neu_wpair-50000-38477,7,neu,korean,galveston
neu_wpair-50000-38478,8,neu,khephren,nicotine
neu_wpair-50000-38479,9,neu,unexpected,remnant
neu_wpair-50000-38480,0,neu,intimidate,punching
neu_wpair-50000-38481,1,neu,boundary,noblemen
neu_wpair-50000-38482,2,neu,grunt,donating
neu_wpair-50000-38483,3,neu,hei,crowned
neu_wpair-50000-38484,4,neu,thousands,assistant
neu_wpair-50000-38485,5,neu,adaptations,workplace
neu_wpair-50000-38486,6,neu,shapes,spend
neu_wpair-50000-38487,7,neu,powerhouse,glitter
neu_wpair-50000-38488,8,neu,disguised,guess
neu_wpair-50000-38489,9,neu,barthelemy,exclusion
neu_wpair-50000-38490,0,neu,semi,overlapping
neu_wpair-50000-38491,1,neu,sinatra,stylish
neu_wpair-50000-38492,2,neu,baltic,block
neu_wpair-50000-38493,3,neu,causal,therapist
neu_wpair-50000-38494,4,neu,mercury,reliability
neu_wpair-50000-38495,5,neu,essay,criminals
neu_wpair-50000-38496,6,neu,billed,ousted
neu_wpair-50000-38497,7,neu,clancy,hormones
neu_wpair-50000-38498,8,neu,suspense,brushed
neu_wpair-50000-38499,9,neu,langdale,producers
neu_wpair-50000-38500,0,neu,dad,facts
neu_wpair-50000-38501,1,neu,generational,streaming
neu_wpair-50000-38502,2,neu,pigs,slogan
neu_wpair-50000-38503,3,neu,commodore,engine
neu_wpair-50000-38504,4,neu,villajoyosa,deviation
neu_wpair-50000-38505,5,neu,help,equipped
neu_wpair-50000-38506,6,neu,incapable,encompasses
neu_wpair-50000-38507,7,neu,ced,37
neu_wpair-50000-38508,8,neu,contacting,both
neu_wpair-50000-38509,9,neu,inscriptions,1885
neu_wpair-50000-38510,0,neu,tics,shenzhen
neu_wpair-50000-38511,1,neu,speaking,41
neu_wpair-50000-38512,2,neu,stalagmites,conveying
neu_wpair-50000-38513,3,neu,ecp,farrakhan
neu_wpair-50000-38514,4,neu,entirely,scafel
neu_wpair-50000-38515,5,neu,1755,hatch
neu_wpair-50000-38516,6,neu,bartolom,employee
neu_wpair-50000-38517,7,neu,discourse,islands
neu_wpair-50000-38518,8,neu,induced,norm
neu_wpair-50000-38519,9,neu,counsel,sanctioned
neu_wpair-50000-38520,0,neu,twins,moves
neu_wpair-50000-38521,1,neu,amenities,gain
neu_wpair-50000-38522,2,neu,cheers,hinges
neu_wpair-50000-38523,3,neu,healing,integral
neu_wpair-50000-38524,4,neu,gathering,patrol
neu_wpair-50000-38525,5,neu,nike,dwindled
neu_wpair-50000-38526,6,neu,secluded,102
neu_wpair-50000-38527,7,neu,devout,spying
neu_wpair-50000-38528,8,neu,evaluators,123
neu_wpair-50000-38529,9,neu,switch,kiosk
neu_wpair-50000-38530,0,neu,bid,perth
neu_wpair-50000-38531,1,neu,project,takayama
neu_wpair-50000-38532,2,neu,skyscraper,downstream
neu_wpair-50000-38533,3,neu,terror,exceed
neu_wpair-50000-38534,4,neu,autonomous,invoice
neu_wpair-50000-38535,5,neu,compatible,seek
neu_wpair-50000-38536,6,neu,q,fancy
neu_wpair-50000-38537,7,neu,expresses,opp
neu_wpair-50000-38538,8,neu,plo,sumptuous
neu_wpair-50000-38539,9,neu,nefertari,variety
neu_wpair-50000-38540,0,neu,totaling,offenders
neu_wpair-50000-38541,1,neu,pm10,supremacy
neu_wpair-50000-38542,2,neu,culture,beginning
neu_wpair-50000-38543,3,neu,reviewed,bright
neu_wpair-50000-38544,4,neu,displayed,writes
neu_wpair-50000-38545,5,neu,exploded,radical
neu_wpair-50000-38546,6,neu,coronation,dislikes
neu_wpair-50000-38547,7,neu,watering,liked
neu_wpair-50000-38548,8,neu,valuations,bin
neu_wpair-50000-38549,9,neu,hatred,nostalgia
neu_wpair-50000-38550,0,neu,morality,bomb
neu_wpair-50000-38551,1,neu,blocks,lawyers
neu_wpair-50000-38552,2,neu,termed,sigh
neu_wpair-50000-38553,3,neu,nurse,lowincome
neu_wpair-50000-38554,4,neu,sauce,iglesia
neu_wpair-50000-38555,5,neu,negeri,watched
neu_wpair-50000-38556,6,neu,followed,pollutants
neu_wpair-50000-38557,7,neu,ventures,tallest
neu_wpair-50000-38558,8,neu,diplomat,directive
neu_wpair-50000-38559,9,neu,bitter,administrations
neu_wpair-50000-38560,0,neu,purity,dip
neu_wpair-50000-38561,1,neu,revised,pet
neu_wpair-50000-38562,2,neu,minaret,ferguson
neu_wpair-50000-38563,3,neu,fulfilled,sind
neu_wpair-50000-38564,4,neu,altarpiece,erroneous
neu_wpair-50000-38565,5,neu,modification,tanks
neu_wpair-50000-38566,6,neu,monthly,faintly
neu_wpair-50000-38567,7,neu,midland,turtles
neu_wpair-50000-38568,8,neu,mixed,hilliker
neu_wpair-50000-38569,9,neu,markets,lamar
neu_wpair-50000-38570,0,neu,sexually,surplus
neu_wpair-50000-38571,1,neu,or,password
neu_wpair-50000-38572,2,neu,archie,delightful
neu_wpair-50000-38573,3,neu,campsites,unimpressed
neu_wpair-50000-38574,4,neu,pertinent,prevents
neu_wpair-50000-38575,5,neu,shit,finances
neu_wpair-50000-38576,6,neu,theresa,1937
neu_wpair-50000-38577,7,neu,interpret,cost
neu_wpair-50000-38578,8,neu,preparation,dental
neu_wpair-50000-38579,9,neu,pleasing,thorough
neu_wpair-50000-38580,0,neu,note,nightmares
neu_wpair-50000-38581,1,neu,liners,quentin
neu_wpair-50000-38582,2,neu,e,reinforced
neu_wpair-50000-38583,3,neu,untrained,pundit
neu_wpair-50000-38584,4,neu,whoever,surplus
neu_wpair-50000-38585,5,neu,helpless,pastel
neu_wpair-50000-38586,6,neu,tactical,pause
neu_wpair-50000-38587,7,neu,lucas,gaudy
neu_wpair-50000-38588,8,neu,lotus,hudson
neu_wpair-50000-38589,9,neu,dont,motorists
neu_wpair-50000-38590,0,neu,enthusiasm,hokkaido
neu_wpair-50000-38591,1,neu,cookbooks,pylon
neu_wpair-50000-38592,2,neu,faiths,thesis
neu_wpair-50000-38593,3,neu,na,stricter
neu_wpair-50000-38594,4,neu,antiquities,recreational
neu_wpair-50000-38595,5,neu,blessing,costner
neu_wpair-50000-38596,6,neu,capacity,printers
neu_wpair-50000-38597,7,neu,lewisville,trim
neu_wpair-50000-38598,8,neu,awaits,first
neu_wpair-50000-38599,9,neu,described,lottery
neu_wpair-50000-38600,0,neu,repay,abnormal
neu_wpair-50000-38601,1,neu,soaring,ourselves
neu_wpair-50000-38602,2,neu,fervor,detractors
neu_wpair-50000-38603,3,neu,stupid,newsday
neu_wpair-50000-38604,4,neu,scattered,progressing
neu_wpair-50000-38605,5,neu,reputed,inch
neu_wpair-50000-38606,6,neu,pushed,usda
neu_wpair-50000-38607,7,neu,pyramids,mumbai
neu_wpair-50000-38608,8,neu,cabbage,abbot
neu_wpair-50000-38609,9,neu,160,beer
neu_wpair-50000-38610,0,neu,royalty,hospitalization
neu_wpair-50000-38611,1,neu,now,bamboo
neu_wpair-50000-38612,2,neu,404,timber
neu_wpair-50000-38613,3,neu,mistresses,utilizes
neu_wpair-50000-38614,4,neu,storage,rituals
neu_wpair-50000-38615,5,neu,disciple,jesuits
neu_wpair-50000-38616,6,neu,ahmad,michelle
neu_wpair-50000-38617,7,neu,marguerite,selection
neu_wpair-50000-38618,8,neu,carrying,wendy
neu_wpair-50000-38619,9,neu,dhs,sheen
neu_wpair-50000-38620,0,neu,marsh,corrupted
neu_wpair-50000-38621,1,neu,struggles,quebec
neu_wpair-50000-38622,2,neu,observes,requests
neu_wpair-50000-38623,3,neu,game,courtyard
neu_wpair-50000-38624,4,neu,dismissed,14th
neu_wpair-50000-38625,5,neu,chaired,commute
neu_wpair-50000-38626,6,neu,kudupi,pharmaceutical
neu_wpair-50000-38627,7,neu,vampires,mythic
neu_wpair-50000-38628,8,neu,benedictine,portray
neu_wpair-50000-38629,9,neu,battling,1980s
neu_wpair-50000-38630,0,neu,multiracial,foch
neu_wpair-50000-38631,1,neu,sip,simulated
neu_wpair-50000-38632,2,neu,typed,editors
neu_wpair-50000-38633,3,neu,pirate,elderly
neu_wpair-50000-38634,4,neu,resolution,soot
neu_wpair-50000-38635,5,neu,diameter,drawings
neu_wpair-50000-38636,6,neu,1993,kilometres
neu_wpair-50000-38637,7,neu,tap,could
neu_wpair-50000-38638,8,neu,answer,matching
neu_wpair-50000-38639,9,neu,perspective,contribution
neu_wpair-50000-38640,0,neu,equal,thief
neu_wpair-50000-38641,1,neu,produced,undergraduates
neu_wpair-50000-38642,2,neu,violated,jus
neu_wpair-50000-38643,3,neu,competitors,dj
neu_wpair-50000-38644,4,neu,forks,snider
neu_wpair-50000-38645,5,neu,walks,equivalence
neu_wpair-50000-38646,6,neu,chi,bounced
neu_wpair-50000-38647,7,neu,showing,relevance
neu_wpair-50000-38648,8,neu,result,michener
neu_wpair-50000-38649,9,neu,cola,vertical
neu_wpair-50000-38650,0,neu,featuring,brac
neu_wpair-50000-38651,1,neu,alas,playboy
neu_wpair-50000-38652,2,neu,lovable,shaven
neu_wpair-50000-38653,3,neu,thesis,fronts
neu_wpair-50000-38654,4,neu,eighty,decadent
neu_wpair-50000-38655,5,neu,open,betrayal
neu_wpair-50000-38656,6,neu,tamil,imposing
neu_wpair-50000-38657,7,neu,viewed,delinquent
neu_wpair-50000-38658,8,neu,tvs,arrange
neu_wpair-50000-38659,9,neu,hardest,file
neu_wpair-50000-38660,0,neu,stretch,threat
neu_wpair-50000-38661,1,neu,conrad,father
neu_wpair-50000-38662,2,neu,kinsley,luxembourg
neu_wpair-50000-38663,3,neu,suggested,1985
neu_wpair-50000-38664,4,neu,reims,storied
neu_wpair-50000-38665,5,neu,arrangement,swallowing
neu_wpair-50000-38666,6,neu,inquisition,resort
neu_wpair-50000-38667,7,neu,gilded,pm2
neu_wpair-50000-38668,8,neu,shadowy,judea
neu_wpair-50000-38669,9,neu,documentary,parole
neu_wpair-50000-38670,0,neu,baggot,etc
neu_wpair-50000-38671,1,neu,calculating,anticipates
neu_wpair-50000-38672,2,neu,tunku,gripe
neu_wpair-50000-38673,3,neu,organ,tubacca
neu_wpair-50000-38674,4,neu,disseminated,altea
neu_wpair-50000-38675,5,neu,cantonese,trekking
neu_wpair-50000-38676,6,neu,feds,transitioning
neu_wpair-50000-38677,7,neu,vacaville,shinto
neu_wpair-50000-38678,8,neu,billing,provoke
neu_wpair-50000-38679,9,neu,through,bewildered
neu_wpair-50000-38680,0,neu,usa,jim
neu_wpair-50000-38681,1,neu,paranoia,1803
neu_wpair-50000-38682,2,neu,tattered,cpk
neu_wpair-50000-38683,3,neu,graves,40
neu_wpair-50000-38684,4,neu,slipped,barrier
neu_wpair-50000-38685,5,neu,reserved,nathan
neu_wpair-50000-38686,6,neu,minaret,judging
neu_wpair-50000-38687,7,neu,rios,snakes
neu_wpair-50000-38688,8,neu,sentencing,sentimentality
neu_wpair-50000-38689,9,neu,veiled,synthesis
