id,fold,topic,label,text1,text2
wiqa-2044-13-p,6,camping,else,one sets up the tent more than once,a SMALLER white dwarf star
wiqa-151-1-p,7,black hole,else,more stars have fuel,more seismic waves
wiqa-1047-9-p,8,volcano,else,less magma explodes to the surface,LESS aluminum cans being recycled
wiqa-412-4-p,9,fossilization,else,more rain occurs in the land,If the heat increases
wiqa-572-0-p,0,tree,else,there is a lot of rain,the magma does not burst through the newly formed lava rock
wiqa-942-3-p,1,human,else,less birth control pills used,LESS sound being detected
wiqa-565-8-p,2,treating a cut,else,the wound is not washed properly,LESS radioactive decay occurring
wiqa-1611-5-p,3,tree rings,else,Winter begins to come near,MORE/LARGER satelites in space
wiqa-625-11-p,4,bird's nest,else,the bird is not nesting,there is more hormones being produced
wiqa-1024-13-p,5,hurricane,else,bigger hurricanes will be created,the seal of the envelope is licked more tightly
wiqa-625-7-p,6,bird's nest,else,the nest is torn down,there is more water absorbed through their roots
wiqa-703-9-p,7,sewing machine,else,the needle would work at a constant speed,adding coffee grounds to the coffee maker
wiqa-997-4-p,8,kidney,else,more waste filtered,more crystals will be formed
wiqa-1124-10-p,9,desalination,else,less salt removal occurs,More breaths are taken
wiqa-181-5-p,0,desalination,else,If a larger pot is placed,a LARGER white dwarf star
wiqa-1674-10-p,1,mountain,else,larger mountains produced,more water available
wiqa-411-9-p,2,fossilization,else,more bones will be available,The kidneys will release less fluid into the bloostream
wiqa-949-8-p,3,human,else,no implantation of the zygote,more minerals will dissolve
wiqa-1859-12-p,4,dishwasher,else,the water paddle is obstructed,spores breed on the bread
wiqa-651-1-p,5,kidney,else,ensuring you stay hydrated,"acid rain from the river, kill water life and plant life"
wiqa-152-14-p,6,black hole,else,there will be more fuel,weaker magnetic field
wiqa-811-2-p,7,the greenhouse effect,else,more radiation absorbed by earth,the glucose levels go up
wiqa-1777-9-p,8,acid rain,else,less sulpher oxides released into the atmosphere,you will have more wekeand virus
wiqa-1166-3-p,9,fish,else,there is little pollution,LESS babies
wiqa-933-12-p,0,acid rain,else,the soil doesn't absorb the rain,muscles are moved in expanding motion
wiqa-888-5-p,1,photosynthesis,else,More carbon dioxide is released into the air,Less atoms split apart from each other
wiqa-658-13-p,2,writing and posting a letter,else,the letter is collected by the post office,less soap is used
wiqa-639-7-p,3,pancake,else,less pancake mix used,LESS erosion by the ocean
wiqa-390-8-p,4,perspiration,else,person is cold,less nutrients for plants
wiqa-35-8-p,5,recycling,else,there is no incentive to do it,LESS seed dispersal
wiqa-1128-5-p,6,virus,else,more virus lock onto target cell,more warm air rises
wiqa-2079-4-p,7,mountain,else,less magma gets to the surface,LESS solar power being generated
wiqa-327-8-p,8,respiration,else,the person is not breathing,pancreas produces less enzymes
wiqa-60-3-p,9,virus,else,humans have scared animals away,more crews build satellite
wiqa-469-8-p,0,bird,else,less eggs to hatch,there is no breathable air
wiqa-127-13-p,1,eagle,else,The eagle does not get the mouse,MORE oxygen being brought to the body
wiqa-166-12-p,2,lightning,else,less electrical interactions will happen,MORE or LARGER ravines forming
wiqa-503-2-p,3,wine,else,More production is needed,crust is pushed forward
wiqa-837-1-p,4,radioactive atoms,else,the isotope is subjected to high heat,More sediment is deposited on the same spot
wiqa-1888-8-p,5,desalination,else,gas condenses back into water,the carbon and oxygen didn't bond
wiqa-1201-5-p,6,water,else,plant absorbed oxygen,LESS minerals forming
wiqa-889-11-p,7,photosynthesis,else,Plants are able to store more energy,the water heats more slowly
wiqa-527-3-p,8,greenhouse gases,else,more fuel used,LESS seed dispersal
wiqa-143-4-p,9,forest,else,a tree produces less seeds,MORE damage by acid rain
wiqa-1670-0-p,0,photosynthesis,else,there is more sunlight outside,LESS vegetables
wiqa-2034-2-p,1,mineral,else,there is more magma,less thunderstorms amass in the low pressure area
wiqa-1514-7-p,2,evaporation,else,the liquid will be set a warmer temperature,less minerals will dissolve
wiqa-91-5-p,3,packing for vacation,else,you pack with more care,less gas is trapped
wiqa-1407-1-p,4,oil heating,else,the thermostat is not signalling the heating system,less babies are conceived
wiqa-354-4-p,5,virus,else,bacteria does not enter the body,LESS power produced by the steam engine
wiqa-73-3-p,6,solar eclipse,else,changes in the atmosphere,Kidneys produce urine after filtering the blood
wiqa-940-7-p,7,human,else,less sperm in the uterus,more magma cools
wiqa-597-1-p,8,dishwasher,else,The soap hopper is filled to the line,LESS power being generated by the engine
wiqa-1240-1-p,9,plant,else,more fruit or seedpods are produced by plants,pressure under the crust builds up
wiqa-90-14-p,0,acid rain,else,less coal is mined,more contact is made with a virus
wiqa-767-9-p,1,pollination,else,less bees legs collect pollen,more waste is removed from the body
wiqa-506-13-p,2,wine,else,more alcohol released,LESS SEVERE disease occurring
wiqa-1202-11-p,3,water,else,Plants will dry up,less oxygen in blood stream
wiqa-1846-6-p,4,desalination,else,the water vapor will collect more,LESS waste being removed from the body
wiqa-2095-0-p,5,DNA replication,else,There is many nucleotides available,more water condenses
wiqa-1469-9-p,6,vegetables,else,more seeds watered,MORE waste being removed from the body
wiqa-1172-5-p,7,bacteria,else,more bacteria enters the body,more force is exerted
wiqa-971-9-p,8,weathering,else,less rock is broken down,MORE seed dispersal
wiqa-501-4-p,9,liver,else,eat more unhealthy food,more magma changes in pressure
wiqa-1805-2-p,0,kidney,else,there is not as much liquid available,MORE clouds forming
wiqa-1463-7-p,1,lungs,else,You get more aerobic exercise,more gases form in the atmopshere
wiqa-987-12-p,2,lung,else,the increasing amount of air can enter the lungs,STRONGER echolocation
wiqa-751-14-p,3,coal-powered electricity,else,more steam powers turbines,more air in the lungs
wiqa-713-14-p,4,nuclear power plant,else,the steam drives a turbine less often,less clouds form
wiqa-1321-11-p,5,cavern,else,over long periods of time rain hits less limestone,more carbon dioxide converted
wiqa-1099-3-p,6,pollution,else,uninstalling scrubbers for the factories,a SMALLER spread of the virus
wiqa-982-1-p,7,lung,else,and have a better diet,more eggs won't incubate
wiqa-389-0-p,8,perspiration,else,person is cold,MORE igneous rock forming
wiqa-1503-13-p,9,respiration,else,more carbon dioxide exhaled,LESS oxygen reaching the body
wiqa-242-12-p,0,earthquake,else,less powerful seismic waves,more water moves to sky
wiqa-888-10-p,1,photosynthesis,else,plants will be unable to mix carbon dioxide with light,MORE global warming
wiqa-1797-6-p,2,bird,else,more fertilized eggs are laid by the mother bird,LESS rain
wiqa-572-8-p,3,tree,else,animals fertilise the seeds,LESS salt being removed from the water
wiqa-1705-7-p,4,writing and posting a letter,else,the pen is not able to write,LESS heat for the house
wiqa-1791-8-p,5,echolocation,else,if bats are in a closed space,the bees chew more honey
wiqa-144-3-p,6,forest,else,there is no human intervention,the griddle is less hot
wiqa-1770-8-p,7,lungs,else,a person has a larger than normal lung capacity,the battery is smaller
wiqa-1564-7-p,8,acid rain,else,less acid rain enters the atmosphere,an increase in beans in the machine
wiqa-1688-0-p,9,cloud,else,it is low altitude,You smoke more cigarettes
wiqa-2045-5-p,0,camping,else,one gathers less firewood,the party will be shorter
wiqa-1011-0-p,1,pollination,else,weather causes plants to produce less pollen,the skin is not so badly damaged
wiqa-115-1-p,2,sunlight,else,less mass pulled,less waves hit the coast
wiqa-471-14-p,3,bird,else,less eggs hatch,MORE coal arriving at the power station
wiqa-1614-7-p,4,tree rings,else,the tree isn't full matured,more centrioles separation
wiqa-138-5-p,5,icberg,else,more chunks taken off the glacier,less vegetables grown
wiqa-1177-14-p,6,recycling,else,more items are broken down,LESS or SMALLER eruptions
wiqa-959-9-p,7,breathing,else,oxygen circulates more,LESS cells being damaged
wiqa-1948-12-p,8,protein synthesis,else,there are less translations,more rain hits the limestone
wiqa-375-5-p,9,gasoline,else,crude oil is discovered,more sediment is transported into lakes and oceans
wiqa-1850-13-p,0,recycling,else,more cans being melted down,you write less letters
wiqa-1408-10-p,1,oil heating,else,more heat for the house,the liver converts ammonia to urea less often
wiqa-683-12-p,2,lungs,else,more carbon dioxide is present,MORE cells being damaged
wiqa-423-1-p,3,the greenhouse effect,else,less energy is absorbed by lands,A larger magnetic field is created
wiqa-1540-13-p,4,butterfly,else,there are fewer caterpillars,Less greenhouse gas molecules prevent heat from going into space
wiqa-2033-13-p,5,mineral,else,more magma cools,MORE crops
wiqa-1918-7-p,6,pollination,else,less flower bloom,MORE or LARGER satelites in space
wiqa-18-1-p,7,lungs,else,they are feeling too ill to run,lava stays at a lower temperature
wiqa-1905-13-p,8,volcano,else,the eruption will  be more explosive,more vegetable plants grow
wiqa-1237-13-p,9,respiration,else,more air enters the lungs,LESS or SMALLER mushrooms
wiqa-727-14-p,0,bird,else,baby bird is cared for until it is an adult bird,more gas from refining loaded on tankers
wiqa-325-2-p,1,respiration,else,the cells relaese less energy,more CO2
wiqa-1917-14-p,2,pollination,else,more bees reach flowers,MORE electricity being generated
wiqa-1047-12-p,3,volcano,else,more lava cools to form new crust,more organisms die
wiqa-700-1-p,4,sewing machine,else,less energy is needed,LESS birds
wiqa-1468-11-p,5,vegetables,else,more seeds will sprout,more steam occurs
wiqa-787-11-p,6,fossilization,else,there will be more sedimentary cover,MORE babies
wiqa-299-5-p,7,dam,else,a larger dam is built along a waterway,MORE greenhouse gases
wiqa-1533-6-p,8,seed dispersal,else,more fruit is produced,clouds grow bigger
wiqa-22-9-p,9,echolocation,else,the bat will isolate the objects,bird couple mate with each other
wiqa-4-0-p,0,mineral,else,the oceans become smaller,more water builds up
wiqa-618-7-p,1,camping,else,you will spend less time preparing the fire pit,a SMALLER cake
wiqa-896-3-p,2,recycling,else,the flame is hot enough,MORE frogs
wiqa-505-4-p,3,wine,else,more grapes washed,more engines produce carbon dioxide
wiqa-1855-7-p,4,recycling,else,more cans are taken to the recycle center,fewer tadpoles grow limbs
wiqa-748-3-p,5,coal-powered electricity,else,more electricity is demanded,More sugar enters the bloodstream
wiqa-1494-13-p,6,liver,else,Your liver will be impacted by more toxins,you send less letters
wiqa-1114-1-p,7,oxygen,else,the person is very high up,less movement along the sloping surface
wiqa-1298-13-p,8,virus,else,virus replicates more,The letter becomes separated from the envelope
wiqa-147-1-p,9,telephone,else,phone is damaged,A deep gash will not be cut
wiqa-985-1-p,0,lung,else,the blood vessels are deformed,more trees will grow
wiqa-15-1-p,1,lungs,else,a tracheotomy is performed,more sunlight enters the cell
wiqa-2102-14-p,2,gasoline,else,Less fuel is refined,less magma will cool
wiqa-1785-9-p,3,rain,else,less water will condense,LESS babies
wiqa-1305-4-p,4,pumpkin,else,more pumpkin seeds planted,the piston does not compress
wiqa-1322-6-p,5,cavern,else,More rain falls over time,less rain falls from the clouds
wiqa-1809-6-p,6,mushroom,else,more spores germinate in soil,More mass is burned by the red giant
wiqa-1613-6-p,7,tree rings,else,tree matures into a bigger tree,more turbines working with magnets
wiqa-300-13-p,8,dam,else,water flowing over the top of the dam,more water freezes and thawes
wiqa-1843-2-p,9,owl,else,Homeowners use more rat/mice bait,less sunlight gets trapped in the plant
wiqa-627-12-p,0,bird's nest,else,there will be fewer eggs laid,a greater amount of water is boiled
wiqa-769-0-p,1,pollination,else,the flowers are dying,MORE pancakes
wiqa-508-12-p,2,wine,else,less grapes to crush,more hot water drops into the ground coffee
wiqa-1393-4-p,3,mineral,else,more lava erupts from the volcano,less embryos develop into fetuses
wiqa-1318-10-p,4,cavern,else,there will be smaller caverns created,LESS plants
wiqa-1994-7-p,5,photosynthesis,else,less carbon dioxide available,more oil delivered to refinery
wiqa-1707-12-p,6,mitosis,else,low cytoplasm,you will have less time to eat dinner
wiqa-1521-5-p,7,water cycle,else,less water evaporates from the earth,MORE butterflies
wiqa-108-7-p,8,hurricane,else,less warm air rises,MORE evaporation
wiqa-156-3-p,9,squirrel,else,squirrels have a slower metabolism,less air is taken into the body
wiqa-1494-5-p,0,liver,else,you develop more alcoholism,it is easier for the PO to know where to send
wiqa-968-12-p,1,dishwasher,else,there will need more junk on the dishes,the plant will grow smaller
wiqa-206-3-p,2,sediment,else,sediment says the same,a person inhales more deeply
wiqa-1827-3-p,3,lung,else,a person has a lung disease and the lungs are not functioning properly,more moisture in clouds
wiqa-312-14-p,4,breathing,else,less oxygen in blood stream,the steam drives a turbine more often
wiqa-1109-8-p,5,liver,else,less blood available,MORE sedimentary rock forming
wiqa-1822-11-p,6,frog,else,there will be less tadpoles,LESS babies
wiqa-1104-7-p,7,lung,else,a person holds their breath,there is no liver in the body
