id,fold,rel,abbr,label,text1,text2
conet-16818151,1,HasPrerequisite,HPre,precede,bible,taking oath
conet-237515,2,Causes,C,cause,learning,acting smarter
conet-237961,3,Causes,C,cause,living life,gining knowledge
conet-243801,4,Causes,C,cause,taking stand,get sworn in
conet-16809010,5,HasPrerequisite,HPre,precede,not want to hurt,involved in accident
conet-241028,6,Causes,C,cause,returning to work,meet new people
conet-239392,7,Causes,C,cause,playing ball,lose
conet-321581,8,CausesDesire,CD,cause,inspirational idea,open business
conet-320417,9,CausesDesire,CD,cause,dirty face,clean
conet-241954,0,Causes,C,cause,serving customers,earn money
conet-16805133,1,HasPrerequisite,HPre,precede,turn on tap,get wet
conet-16810370,2,HasPrerequisite,HPre,precede,primp,look better
conet-16808053,3,HasPrerequisite,HPre,precede,get naked,have shower
conet-237403,4,Causes,C,cause,kissing,will kiss back
conet-16816836,5,HasPrerequisite,HPre,precede,get job,start family
conet-16795474,6,HasLastSubevent,HLS,precede,fence,clean up tools
conet-16808861,7,HasPrerequisite,HPre,precede,money,improving image
conet-234984,8,Causes,C,cause,going on vacation,panic
conet-322670,9,CausesDesire,CD,cause,recognizing as important,remember
conet-235246,0,Causes,C,cause,going to film,head pain
conet-231692,1,Causes,C,cause,darken,darken
conet-230312,2,Causes,C,cause,call,meet
conet-244385,3,Causes,C,cause,unionize,unionize
conet-16807250,4,HasPrerequisite,HPre,precede,energy and courage,going to work
conet-235265,5,Causes,C,cause,going to get haircut,hair to look better
conet-16809420,6,HasPrerequisite,HPre,precede,think about consequences,kill
conet-16779000,7,HasFirstSubevent,HFS,precede,dig grave in backyard,bury cat
conet-16803944,8,HasPrerequisite,HPre,precede,understand indexing,find information
conet-16808496,9,HasPrerequisite,HPre,precede,say nicel,help
conet-16813580,0,HasPrerequisite,HPre,precede,get advice from parents,propose to woman
conet-230137,1,Causes,C,cause,buying house,would own house
conet-16803489,2,HasPrerequisite,HPre,precede,tell great story about,express how funny
conet-234968,3,Causes,C,cause,going on vacation,chaos in job
conet-16811486,4,HasPrerequisite,HPre,precede,energy,moving car
conet-234243,5,Causes,C,cause,getting money from,getting arrested
conet-234865,6,Causes,C,cause,going jogging,sweating
conet-16814648,7,HasPrerequisite,HPre,precede,speak to employer,return to work
conet-243432,8,Causes,C,cause,taking bus,arriving at destination
conet-16781887,9,HasFirstSubevent,HFS,precede,learn,understand better
conet-16801889,0,HasPrerequisite,HPre,precede,go to swimming pool,dive
conet-16797012,1,HasLastSubevent,HLS,precede,sleep at night,paint wall
conet-16806230,2,HasPrerequisite,HPre,precede,find barber and go,go to get haircut
conet-322459,3,CausesDesire,CD,cause,perfectionism,follow recipe
conet-16799032,4,HasPrerequisite,HPre,precede,go to market,bring home fish
conet-16806940,5,HasPrerequisite,HPre,precede,modem,going on internet
conet-16810623,6,HasPrerequisite,HPre,precede,knowing truth,lying
conet-319657,7,CausesDesire,CD,cause,big waves,surf
conet-239455,8,Causes,C,cause,playing basketball,jump lot
conet-16779244,9,HasFirstSubevent,HFS,precede,check,compute sum
conet-232837,0,Causes,C,cause,eating lunch,heartburn
conet-236527,1,Causes,C,cause,hearing news,fear curiosity compassion happiness
conet-232557,2,Causes,C,cause,eating breakfast,fullness
conet-16795079,3,HasLastSubevent,HLS,precede,cook meal,take out of oven
conet-16816003,4,HasPrerequisite,HPre,precede,buy what want,shop
conet-16816196,5,HasPrerequisite,HPre,precede,meditate,sit quietly
conet-16814472,6,HasPrerequisite,HPre,precede,write down,remember phone number
conet-322807,7,CausesDesire,CD,cause,seeing actions,judge
conet-16797334,8,HasLastSubevent,HLS,precede,use vcr,turn off
conet-16820601,9,HasPrerequisite,HPre,precede,think about plot,write story
conet-16815450,0,HasPrerequisite,HPre,precede,ask mom to take,see movie
conet-321076,1,CausesDesire,CD,cause,good cause,invest money or energy
conet-16803184,2,HasPrerequisite,HPre,precede,visit friends,enjoy company of friends
conet-245428,3,Causes,C,cause,wathcing movie,being happy
conet-234293,4,Causes,C,cause,getting onto web,wasting too much time
conet-16800357,5,HasPrerequisite,HPre,precede,learn trkking,climb mountain
conet-16806837,6,HasPrerequisite,HPre,precede,perserverance,going for jog
conet-16819806,7,HasPrerequisite,HPre,precede,take bath or shower,wash dirt from between toes
conet-16809898,8,HasPrerequisite,HPre,precede,find to teach,learn new
conet-241899,9,Causes,C,cause,sending criminal to prison,people feel safe
conet-241577,0,Causes,C,cause,seeing exciting story,wish life were different
conet-231828,1,Causes,C,cause,determining truth,arguments
conet-230348,2,Causes,C,cause,cashing in,receiving money
conet-322882,3,CausesDesire,CD,cause,seeing seed,make grow
conet-16796478,4,HasLastSubevent,HLS,precede,paint,set brush down
conet-16780509,5,HasFirstSubevent,HFS,precede,get weapon,kill
conet-242229,6,Causes,C,cause,sitting on chair,eventually need to stand
conet-16803857,7,HasPrerequisite,HPre,precede,get weapons,fight war
conet-320136,8,CausesDesire,CD,cause,cute dog,play frisbee
conet-16795362,9,HasLastSubevent,HLS,precede,eat dinner,clear table
conet-321467,0,CausesDesire,CD,cause,hunger,eat
conet-242770,1,Causes,C,cause,standing up,tire
conet-16802873,2,HasPrerequisite,HPre,precede,read menu,eat in restaurant
conet-16805763,3,HasPrerequisite,HPre,precede,trust hypnotist,go into trance
conet-234808,4,Causes,C,cause,going into trance,block things out
conet-16816844,5,HasPrerequisite,HPre,precede,have wild passionate sex,start family
conet-245312,6,Causes,C,cause,watching television show,might never watch again
conet-16809984,7,HasPrerequisite,HPre,precede,reading book,learning new
conet-16780770,8,HasFirstSubevent,HFS,precede,introduce yourself,meet
conet-16809662,9,HasPrerequisite,HPre,precede,have physical examination,know if you're healthy
conet-240885,0,Causes,C,cause,remembering,problems
conet-16815659,1,HasPrerequisite,HPre,precede,determination,seeing idea become reality
conet-242411,2,Causes,C,cause,sleeping at night,rested body
conet-16801765,3,HasPrerequisite,HPre,precede,concentration,determining truth
conet-16799607,4,HasPrerequisite,HPre,precede,money,buying for loved one
conet-236508,5,Causes,C,cause,hearing music,relaxation
conet-16809408,6,HasPrerequisite,HPre,precede,pray,kill
conet-16816881,7,HasPrerequisite,HPre,precede,use sulfur,start fire
conet-16816500,8,HasPrerequisite,HPre,precede,look up dangers of smoking,smoke
conet-16805481,9,HasPrerequisite,HPre,precede,go to where water,go fishing
conet-240325,0,Causes,C,cause,punching,pain
conet-16806390,1,HasPrerequisite,HPre,precede,ticket,go to movie
conet-319040,2,CausesDesire,CD,cause,adversary telling lies about,compete
conet-238421,3,Causes,C,cause,making grow,nurturing
conet-244951,4,Causes,C,cause,walking around lake,getting shoes wet
conet-323323,5,CausesDesire,CD,cause,trial,hear testimony
conet-238587,6,Causes,C,cause,making shopping list,shopping
conet-16811813,7,HasPrerequisite,HPre,precede,paints,painting picture
conet-16811213,8,HasPrerequisite,HPre,precede,adult,marry
conet-16779446,9,HasFirstSubevent,HFS,precede,choose appropriate clothes,dress nice
conet-16809597,0,HasPrerequisite,HPre,precede,needles and yarn,knitting
conet-244597,1,Causes,C,cause,viewing video,sexual feelings
conet-16818583,2,HasPrerequisite,HPre,precede,try to lift weights,test strength
conet-16820589,3,HasPrerequisite,HPre,precede,learn to spell,write story
conet-16808799,4,HasPrerequisite,HPre,precede,get image consultant,improve image
conet-16805477,5,HasPrerequisite,HPre,precede,get tacklebox,go fishing
conet-244835,6,Causes,C,cause,waiting tables,meeting girls
conet-245695,7,Causes,C,cause,writing program,computers follow directions
conet-242841,8,Causes,C,cause,starting fire,heat produced
conet-244758,9,Causes,C,cause,waiting in line,frustration
conet-321564,0,CausesDesire,CD,cause,insane anger,stab to death
conet-16794792,1,HasLastSubevent,HLS,precede,bury cat,say little prayer
conet-16781471,2,HasFirstSubevent,HFS,precede,compare different products,shop
conet-244535,3,Causes,C,cause,using vcr,recording movies
conet-16795477,4,HasLastSubevent,HLS,precede,fence,yell touche
conet-16798469,5,HasPrerequisite,HPre,precede,find out what about,attend meeting
conet-16818974,6,HasPrerequisite,HPre,precede,switch on,use computer
conet-238431,7,Causes,C,cause,making patchwork quilt,being warm
conet-16811509,8,HasPrerequisite,HPre,precede,get political power,obstruct justice
conet-16807536,9,HasPrerequisite,HPre,precede,use ventilin immediatley,have asthma attack
conet-16798496,0,HasPrerequisite,HPre,precede,buy ticket to concert,attend rock concert
conet-16819111,1,HasPrerequisite,HPre,precede,have vcr,view video
conet-16808225,2,HasPrerequisite,HPre,precede,doctor,having physical exam
conet-322877,3,CausesDesire,CD,cause,seeing road blocked,stop car
conet-16799265,4,HasPrerequisite,HPre,precede,go to alcohol store,buy beer
conet-16810399,5,HasPrerequisite,HPre,precede,close one eye,look through telescope
conet-240353,6,Causes,C,cause,purchase,having less money
conet-16814286,7,HasPrerequisite,HPre,precede,use recording device,record somethign
conet-16809627,8,HasPrerequisite,HPre,precede,read financial pages,know how stock market performed
conet-16811153,9,HasPrerequisite,HPre,precede,fertilizer,making grow
conet-16800088,0,HasPrerequisite,HPre,precede,get bleach,clean
conet-16816666,1,HasPrerequisite,HPre,precede,money,spending money
conet-230777,2,Causes,C,cause,climbing mountain,debris to left behind
conet-242950,3,Causes,C,cause,staying in bed,late to class
conet-16802019,4,HasPrerequisite,HPre,precede,have house,do housework
conet-16808348,5,HasPrerequisite,HPre,precede,buy choral group,hear singing
conet-16815208,6,HasPrerequisite,HPre,precede,practice,score home run
conet-321077,7,CausesDesire,CD,cause,good comedian,howl with laughter
conet-16815890,8,HasPrerequisite,HPre,precede,courtesy,serving customers
conet-16795073,9,HasLastSubevent,HLS,precede,cook meal,serve meal
conet-239795,0,Causes,C,cause,playing lacrosse,trying to win
conet-16813475,1,HasPrerequisite,HPre,precede,sex,procreation
conet-16804786,2,HasPrerequisite,HPre,precede,study hard,get good grade
conet-16801792,3,HasPrerequisite,HPre,precede,make will,die
conet-16818419,4,HasPrerequisite,HPre,precede,learn good communication skills,teach other people
conet-239521,5,Causes,C,cause,playing football,falling
conet-16815108,6,HasPrerequisite,HPre,precede,consume food or beverage,sate hunger
conet-16779874,7,HasFirstSubevent,HFS,precede,read menu,get seat in restaurant
conet-16801607,8,HasPrerequisite,HPre,precede,pull underpants down,defecate
conet-16813212,9,HasPrerequisite,HPre,precede,treat nicely,please parents
conet-16813203,0,HasPrerequisite,HPre,precede,nice,please parents
conet-16819297,1,HasPrerequisite,HPre,precede,train army,wage war
conet-16812780,2,HasPrerequisite,HPre,precede,gather team,play soccer
conet-229074,3,Causes,C,cause,advancing into battle,attacking enemy
conet-16797289,4,HasLastSubevent,HLS,precede,travel,pack up to go home
conet-16801983,5,HasPrerequisite,HPre,precede,warm up with stretches,do exercises
conet-16817716,6,HasPrerequisite,HPre,precede,have knowledge,take care of proposals
conet-319863,7,CausesDesire,CD,cause,celebrating anniversary,buy for loved one
conet-16779654,8,HasFirstSubevent,HFS,precede,set table,feed family
conet-240773,9,Causes,C,cause,receiving degree,unemployment
conet-16781283,0,HasFirstSubevent,HFS,precede,turn on computer,return to work
conet-231593,1,Causes,C,cause,crystallize,crystallize
conet-16780820,2,HasFirstSubevent,HFS,precede,reach in and grab one,open bag of chips
conet-16807669,3,HasPrerequisite,HPre,precede,consult psychiatrist,have examination
conet-231627,4,Causes,C,cause,cutting hair,would have less hair
conet-236306,5,Causes,C,cause,having nervous breakdown,institutionalization
conet-16803599,6,HasPrerequisite,HPre,precede,jump froma height,fall
conet-16804312,7,HasPrerequisite,HPre,precede,build one,fly kite
conet-16818133,8,HasPrerequisite,HPre,precede,pass earlier calsses,taking finals
conet-16806086,9,HasPrerequisite,HPre,precede,consider walking,go somewhere
conet-244972,0,Causes,C,cause,walking dog,exercise and companionship
conet-16810886,1,HasPrerequisite,HPre,precede,amiable,make friends
conet-16798841,2,HasPrerequisite,HPre,precede,train,become scuba diver
conet-16781429,3,HasFirstSubevent,HFS,precede,sign contract with publisher,sell new book
conet-236260,4,Causes,C,cause,having heart attack,recover
conet-16801468,5,HasPrerequisite,HPre,precede,get fit,dance samba
conet-234031,6,Causes,C,cause,getting drunk,pass out
conet-16807961,7,HasPrerequisite,HPre,precede,find toilet,have pee
conet-245357,8,Causes,C,cause,watching tv,see ads
conet-229440,9,Causes,C,cause,awaking,opening both eyes
conet-16803895,0,HasPrerequisite,HPre,precede,good president,fighting inflation
conet-16819173,1,HasPrerequisite,HPre,precede,learn which artists represented,visit art gallery
conet-16781298,2,HasFirstSubevent,HFS,precede,put on bridle,ride horse
conet-16794981,3,HasLastSubevent,HLS,precede,commit murder,dispose of body
conet-231452,4,Causes,C,cause,copulating,transmission of sexual disease
conet-16803230,5,HasPrerequisite,HPre,precede,buy vcr,enjoy film
conet-244212,6,Causes,C,cause,tickling,getting kicked
conet-16779937,7,HasFirstSubevent,HFS,precede,put on walking shoes,go for walk
conet-16803901,8,HasPrerequisite,HPre,precede,understanding economics,fighting inflation
conet-16800908,9,HasPrerequisite,HPre,precede,lots of arms and soldiers,conquering nation
conet-16811105,0,HasPrerequisite,HPre,precede,find doctor,make sure you're healthy
conet-16814207,1,HasPrerequisite,HPre,precede,time to read,reading newspaper
conet-323134,2,CausesDesire,CD,cause,stunted rosebush,make grow
conet-16809082,3,HasPrerequisite,HPre,precede,talk to marine corps recruiter,join marine corps
conet-16796177,4,HasLastSubevent,HLS,precede,improve image,straighten tie
conet-16801578,5,HasPrerequisite,HPre,precede,become judge,decide criminal's fate
conet-16813940,6,HasPrerequisite,HPre,precede,find book to read,read book
conet-16820478,7,HasPrerequisite,HPre,precede,use pencil,write
conet-322055,8,CausesDesire,CD,cause,motivational event,improve yourself
conet-16807366,9,HasPrerequisite,HPre,precede,fertilize,grow vegetables
conet-319755,0,CausesDesire,CD,cause,boredom,solve puzzle
conet-16804684,1,HasPrerequisite,HPre,precede,drink liquor,get drunk
conet-233452,2,Causes,C,cause,fighting inflation,inflation reduced
conet-16813852,3,HasPrerequisite,HPre,precede,discuss terms,reach tentative agreement
