id,fold,rel,abbr,label,text1,text2
conet-242576-r,0,Causes,C,else,pack mentality,socialising
conet-16796440-r,1,HasLastSubevent,HLS,else,good bye kiss,meet people
conet-230383-r,2,Causes,C,else,becoming tired,celebrating
conet-232043-r,3,Causes,C,else,backache,doing housework
conet-16816471-r,4,HasPrerequisite,HPre,else,sleighing ride,sleigh
conet-16781422-r,5,HasFirstSubevent,HFS,else,see story,look for beginning
conet-242752-r,6,Causes,C,else,getting tired legs,standing up
conet-16820625-r,7,HasPrerequisite,HPre,else,write term paper,leave plenty of time
conet-16816703-r,8,HasPrerequisite,HPre,else,stab to death,consult psychiatrist
conet-16800720-r,9,HasPrerequisite,HPre,else,compete against,know strengths and weaknesses
conet-16795648-r,0,HasLastSubevent,HLS,else,give one last shudder,get warm
conet-239197-r,1,Causes,C,else,good credit,paying bills
conet-236414-r,2,Causes,C,else,refreshing energy level,having rest
conet-243392-r,3,Causes,C,else,one to relax,taking bath
conet-238595-r,4,Causes,C,else,aware,making sure re healthy
conet-233401-r,5,Causes,C,else,music,fiddling
conet-16801028-r,6,HasPrerequisite,HPre,else,cook,use pan
conet-323026-r,7,CausesDesire,CD,else,fly kite,son's smile
conet-16813785-r,8,HasPrerequisite,HPre,else,putting on stand,treasured object
conet-16799083-r,9,HasPrerequisite,HPre,else,bring suit,contact lawyer
conet-16795436-r,0,HasLastSubevent,HLS,else,say goodbye,entertain
conet-16799034-r,1,HasPrerequisite,HPre,else,bring home fish,go to seafood store
conet-16817342-r,2,HasPrerequisite,HPre,else,studying,motivation
conet-16780678-r,3,HasFirstSubevent,HFS,else,lucid dream,become aware dreaming
conet-16806847-r,4,HasPrerequisite,HPre,else,going for run,effort
conet-16781734-r,5,HasFirstSubevent,HFS,else,take class,pay for
conet-239685-r,6,Causes,C,else,injuroes,playing games
conet-241581-r,7,Causes,C,else,buying products,seeing exhibits
conet-16815241-r,8,HasPrerequisite,HPre,else,score homer,practice batting
conet-16802657-r,9,HasPrerequisite,HPre,else,eat cookie,find cookie
conet-16779473-r,0,HasFirstSubevent,HFS,else,drink alcohol,feel buzz
conet-16815082-r,1,HasPrerequisite,HPre,else,running marathon,more energy than have
conet-320986-r,2,CausesDesire,CD,else,serve customers,getting paid by hour
conet-16811874-r,3,HasPrerequisite,HPre,else,pass sentence,hear both sides of case
conet-16812638-r,4,HasPrerequisite,HPre,else,play harp,ask yourself why
conet-16798207-r,5,HasPrerequisite,HPre,else,advancing into battle,army with which to advance
conet-16804118-r,6,HasPrerequisite,HPre,else,finding truth,information
conet-236135-r,7,Causes,C,else,worry,having examination
conet-16815180-r,8,HasPrerequisite,HPre,else,satisfying appetites with minimum effort,junk food
conet-16813628-r,9,HasPrerequisite,HPre,else,prove physical endurance,do jumping jacks
conet-243668-r,0,Causes,C,else,boredom,taking in film
conet-16810295-r,1,HasPrerequisite,HPre,else,live life,have fun
conet-16814504-r,2,HasPrerequisite,HPre,else,remembering phone number,memory
conet-16799366-r,3,HasPrerequisite,HPre,else,buy fresh fruits and vegetables,go to farmer's stand
conet-244904-r,4,Causes,C,else,sudden termination of dream,waking up in morning
conet-16818723-r,5,HasPrerequisite,HPre,else,tie shoelace,bend over
conet-16820125-r,6,HasPrerequisite,HPre,else,watching movie,sight
conet-231842-r,7,Causes,C,else,hopefully dispatching justice,determining truth
conet-229022-r,8,Causes,C,else,win leading role,acting in play
conet-241859-r,9,Causes,C,else,sense of pride,selling new book
conet-16818233-r,0,HasPrerequisite,HPre,else,talk to,first get attention
conet-16806746-r,1,HasPrerequisite,HPre,else,go to work,go to work
conet-323036-r,2,CausesDesire,CD,else,have examination,sore throat
conet-16809901-r,3,HasPrerequisite,HPre,else,learn new,go to school
conet-16802285-r,4,HasPrerequisite,HPre,else,drive,get keys
conet-244912-r,5,Causes,C,else,exercise,walking
conet-231145-r,6,Causes,C,else,becomming ruler of nation,conquering nation
conet-16799246-r,7,HasPrerequisite,HPre,else,buy,order
conet-16809514-r,8,HasPrerequisite,HPre,else,kiss,have partner
conet-242972-r,9,Causes,C,else,stiffen,stiffen
conet-16807723-r,0,HasPrerequisite,HPre,else,have friends over,call up
conet-16819934-r,1,HasPrerequisite,HPre,else,watch movie,agree about what to see
conet-16802658-r,2,HasPrerequisite,HPre,else,eat cookie,get one from jar
conet-16810800-r,3,HasPrerequisite,HPre,else,maintaining good health,attention to diet
conet-16815456-r,4,HasPrerequisite,HPre,else,see movie,check listings
conet-16811839-r,5,HasPrerequisite,HPre,else,pass course,go to library
conet-238960-r,6,Causes,C,else,expressing feelings,painting
conet-16798765-r,7,HasPrerequisite,HPre,else,become inebriated,drink vodka
conet-16819094-r,8,HasPrerequisite,HPre,else,view film at home,rent video
conet-16809280-r,9,HasPrerequisite,HPre,else,jumping rope,timing
conet-16817019-r,0,HasPrerequisite,HPre,else,stay in bed,lazy and not get up
conet-16805891-r,1,HasPrerequisite,HPre,else,go on stage,rehearse lines often
conet-16804346-r,2,HasPrerequisite,HPre,else,flying in airplane,buy ticket
conet-240995-r,3,Causes,C,else,mind clearer,resting
conet-16778812-r,4,HasFirstSubevent,HFS,else,add up numbers,add two numbers together
conet-16817763-r,5,HasPrerequisite,HPre,else,take exam,bring sharp pencils
conet-241286-r,6,Causes,C,else,body pain,running marathon
conet-16804458-r,7,HasPrerequisite,HPre,else,fuck,use birth control
conet-16815021-r,8,HasPrerequisite,HPre,else,run twenty six miles,stretch first
conet-16779527-r,9,HasFirstSubevent,HFS,else,eat breakfast,decide what to eat
conet-232077-r,0,Causes,C,else,housmaids knee,doing housework
conet-16795441-r,1,HasLastSubevent,HLS,else,thank for coming,entertain people
conet-239967-r,2,Causes,C,else,becoming tired,playing tennis
conet-241575-r,3,Causes,C,else,wanting to try at home,seeing exciting story
conet-16802832-r,4,HasPrerequisite,HPre,else,eat in fast food restaurant,prepare to get fat
conet-16796790-r,5,HasLastSubevent,HLS,else,think abou tit,remember
conet-241285-r,6,Causes,C,else,blisters,running marathon
conet-16814739-r,7,HasPrerequisite,HPre,else,ride horse,mount horse
conet-16819347-r,8,HasPrerequisite,HPre,else,wait in line,go to china
conet-16801030-r,9,HasPrerequisite,HPre,else,cook,wash hands
conet-239498-r,0,Causes,C,else,getting in fight,playing chess
conet-16811069-r,1,HasPrerequisite,HPre,else,make shopping list,get piece of paper
conet-16779230-r,2,HasFirstSubevent,HFS,else,communicate,open yourself to response
conet-231393-r,3,Causes,C,else,feeling less tired,cooling off
conet-16779779-r,4,HasFirstSubevent,HFS,else,get clean,dry off
conet-239154-r,5,Causes,C,else,advancement,passing university exams
conet-232855-r,6,Causes,C,else,choking,eating quickly
conet-237033-r,7,Causes,C,else,fighting in war,joining army
conet-16814436-r,8,HasPrerequisite,HPre,else,remember,write somewere
conet-16811666-r,9,HasPrerequisite,HPre,else,organization,preparedness
conet-16804254-r,0,HasPrerequisite,HPre,else,flirting,desire
conet-321871-r,1,CausesDesire,CD,else,get drunk,losing girlfriend
conet-241283-r,2,Causes,C,else,become exhausted,running marathon
conet-234727-r,3,Causes,C,else,drowning,going for swim
conet-16815179-r,4,HasPrerequisite,HPre,else,satisfying appetites with minimum effort,food
conet-16804554-r,5,HasPrerequisite,HPre,else,get away with crime,clever
conet-238741-r,6,Causes,C,else,committing to memory,memorising
conet-16809605-r,7,HasPrerequisite,HPre,else,know how stock market performed,call broker
conet-16802182-r,8,HasPrerequisite,HPre,else,drilling hole,chosing point to drill
conet-16813134-r,9,HasPrerequisite,HPre,else,playing soccer,swift movements
conet-16780904-r,0,HasFirstSubevent,HFS,else,plan vacation,choose where to go
conet-320797-r,1,CausesDesire,CD,else,start family,financial security
conet-16799215-r,2,HasPrerequisite,HPre,else,burying cat,box and shovel
conet-243948-r,3,Causes,C,else,telephone bill to increase,talking with far away
conet-238229-r,4,Causes,C,else,guilt,lying
conet-16801455-r,5,HasPrerequisite,HPre,else,dance,stretch
conet-16801595-r,6,HasPrerequisite,HPre,else,decide criminal's fate,study law
conet-245583-r,7,Causes,C,else,erections,wrestling
conet-244787-r,8,Causes,C,else,get to front,waiting on line
conet-16798466-r,9,HasPrerequisite,HPre,else,attend meeting,determine location
conet-243667-r,0,Causes,C,else,being moved emotionally,taking in film
conet-16799554-r,1,HasPrerequisite,HPre,else,buy shirt,try one on
conet-16796356-r,2,HasLastSubevent,HLS,else,buy new clothes,lose weight
conet-16806526-r,3,HasPrerequisite,HPre,else,go to pub,find designated driver
conet-229382-r,4,Causes,C,else,listening to music,attending rock concert
conet-16817729-r,5,HasPrerequisite,HPre,else,take course,choose subject
conet-16799614-r,6,HasPrerequisite,HPre,else,buying fresh fruits and vegetables,money
conet-230556-r,7,Causes,C,else,improved digestion,chewing food
conet-16796712-r,8,HasLastSubevent,HLS,else,pay for puchase,purchase cellular phone
conet-16801813-r,9,HasPrerequisite,HPre,else,diminish own hunger,drink glass of water
conet-16780319-r,0,HasFirstSubevent,HFS,else,have lunch,prepare meal
conet-245272-r,1,Causes,C,else,boredom,watching television
conet-16800060-r,2,HasPrerequisite,HPre,else,christmas shop,get into car
conet-244295-r,3,Causes,C,else,muscle strain in back,tying shoelace
conet-16779306-r,4,HasFirstSubevent,HFS,else,cool off,take deep breath
conet-16803444-r,5,HasPrerequisite,HPre,else,exercise,go to gym
conet-16807346-r,6,HasPrerequisite,HPre,else,groom,take shower
conet-16820005-r,7,HasPrerequisite,HPre,else,watch television,have cable
conet-16782035-r,8,HasFirstSubevent,HFS,else,wash dirt from between toes,lick fingers
conet-245663-r,9,Causes,C,else,exercising creativity,writing poem
conet-16797101-r,0,HasLastSubevent,HLS,else,put flame out,strike match
conet-237435-r,1,Causes,C,else,depression,knowing how stock market performed
conet-16779583-r,2,HasFirstSubevent,HFS,else,eat quickly,burping
conet-16806218-r,3,HasPrerequisite,HPre,else,go to film,not sick
conet-16800132-r,4,HasPrerequisite,HPre,else,clean clothes,sort
conet-240698-r,5,Causes,C,else,children fall asleep,reading to children
conet-16801108-r,6,HasPrerequisite,HPre,else,cooking,patience
conet-16799659-r,7,HasPrerequisite,HPre,else,buying shirt,knowing correct size
conet-16803677-r,8,HasPrerequisite,HPre,else,feed family,go shopping
conet-237151-r,9,Causes,C,else,increased adrenalin flow,jumping rope
conet-16801424-r,0,HasPrerequisite,HPre,else,cut hair,use sharp knife
conet-16815744-r,1,HasPrerequisite,HPre,else,sell new book,write book
conet-235905-r,2,Causes,C,else,don't get enough sleep,hanging out at bar
conet-16806993-r,3,HasPrerequisite,HPre,else,going out at night,dress up
conet-236875-r,4,Causes,C,else,popularity,improving image
conet-16803112-r,5,HasPrerequisite,HPre,else,eating vegetables,means of ingestion
conet-16803613-r,6,HasPrerequisite,HPre,else,fall,trip
conet-16797425-r,7,HasLastSubevent,HLS,else,wash,wash hands
conet-242204-r,8,Causes,C,else,else takes floor,sitting down
conet-323158-r,9,CausesDesire,CD,else,walk in rain,sun
conet-16813575-r,0,HasPrerequisite,HPre,else,propose to woman,find rich one
conet-16807883-r,1,HasPrerequisite,HPre,else,have lunch,make tuna sandwich
conet-242560-r,2,Causes,C,else,have fun,socialising
conet-16782145-r,3,HasFirstSubevent,HFS,else,write term paper,decide upon topic
conet-237895-r,4,Causes,C,else,hear song like,listening to radio
conet-16813498-r,5,HasPrerequisite,HPre,else,program,layout inputs and outputs
conet-16811005-r,6,HasPrerequisite,HPre,else,make people laugh,make other people aware of
conet-238288-r,7,Causes,C,else,long life span,maintaining good health
conet-16815693-r,8,HasPrerequisite,HPre,else,seeing particular program,computing knowledge
conet-230570-r,9,Causes,C,else,would become easier to digest,chewing food
conet-320099-r,0,CausesDesire,CD,else,lucid dream,curiosity
conet-235771-r,1,Causes,C,else,tardiness,going to work
conet-16817167-r,2,HasPrerequisite,HPre,else,stop standing in,get away from
conet-235756-r,3,Causes,C,else,go paid,going to work
conet-245485-r,4,Causes,C,else,crowds to cheer,winning baseball game
conet-235021-r,5,Causes,C,else,passing evening,going outside for evening
conet-16804204-r,6,HasPrerequisite,HPre,else,fix computer,take course
conet-16809373-r,7,HasPrerequisite,HPre,else,kill,eat breakfast
conet-237795-r,8,Causes,C,else,knowing,listening
conet-16812312-r,9,HasPrerequisite,HPre,else,play ball,get mitt
conet-16800067-r,0,HasPrerequisite,HPre,else,christmas shop,go to mall
conet-16814699-r,1,HasPrerequisite,HPre,else,ride bike,have balance
conet-16779419-r,2,HasFirstSubevent,HFS,else,dive,jump
conet-16781395-r,3,HasFirstSubevent,HFS,else,see movie,drive to theatre
conet-16816447-r,4,HasPrerequisite,HPre,else,sleigh ride,get in sleigh
conet-16780058-r,5,HasFirstSubevent,HFS,else,go to mall,find car keys
conet-16808515-r,6,HasPrerequisite,HPre,else,helping,knowledge
conet-230860-r,7,Causes,C,else,hugging or,comforting friend
conet-319867-r,8,CausesDesire,CD,else,compete,challenge
conet-16810674-r,9,HasPrerequisite,HPre,else,maintain good health,avoid bigotry
conet-231688-r,0,Causes,C,else,sweating,dancing samba
conet-16794809-r,1,HasLastSubevent,HLS,else,wrap presents,buy christmas presents
conet-242758-r,2,Causes,C,else,might get dizzy,standing up
conet-16798881-r,3,HasPrerequisite,HPre,else,begin work,get job
conet-229013-r,4,Causes,C,else,might get applause,acting in play
conet-16801428-r,5,HasPrerequisite,HPre,else,cutting hair,hair
conet-16794854-r,6,HasLastSubevent,HLS,else,give to,buy presents for others
conet-16797049-r,7,HasLastSubevent,HLS,else,straighten back,stand up
conet-243862-r,8,Causes,C,else,changing behavior,talking
conet-244344-r,9,Causes,C,else,words appear on screen,typing
conet-240597-r,0,Causes,C,else,get smart,reading magazine
conet-16805508-r,1,HasPrerequisite,HPre,else,go for drive,get into car
conet-233365-r,2,Causes,C,else,injuries,fencing
conet-16797034-r,3,HasLastSubevent,HLS,else,put wallet away,spend money
conet-16811043-r,4,HasPrerequisite,HPre,else,make phone call,pick up handset
conet-16804413-r,5,HasPrerequisite,HPre,else,forgive,calm down
conet-229086-r,6,Causes,C,else,feeling of fear,advancing into battle
conet-241945-r,7,Causes,C,else,spam,sending e mail
conet-16800865-r,8,HasPrerequisite,HPre,else,conquer opponent,anticipate actions
conet-234334-r,9,Causes,C,else,healthy,getting physical activity
conet-242054-r,0,Causes,C,else,eye strain,sewing
conet-16810026-r,1,HasPrerequisite,HPre,else,let teeth rot out,live in west virginia
conet-16809946-r,2,HasPrerequisite,HPre,else,learning about subject,source of information
conet-236623-r,3,Causes,C,else,now owe,helping
conet-237486-r,4,Causes,C,else,feeling good,laughing at joke
conet-229284-r,5,Causes,C,else,stress,attending class
conet-16805354-r,6,HasPrerequisite,HPre,else,give clue,know whole story
conet-16819361-r,7,HasPrerequisite,HPre,else,wait in line,stand in back of
conet-229519-r,8,Causes,C,else,drink all booze,becoming inebriated
conet-231852-r,9,Causes,C,else,people to ask questions,determining truth
conet-244306-r,0,Causes,C,else,shoes to stay on,tying shoelace
conet-230841-r,1,Causes,C,else,bonding,comforting friend
conet-16781178-r,2,HasFirstSubevent,HFS,else,read magazine,look at table of contents
conet-16816106-r,3,HasPrerequisite,HPre,else,sing,warn everyone
conet-240839-r,4,Causes,C,else,not really noticable,releasing energy
conet-236401-r,5,Causes,C,else,gaining more energy,having rest
conet-240691-r,6,Causes,C,else,actually learn,reading to children
conet-323634-r,7,CausesDesire,CD,else,spend money,winning lottery
