id,reversed,fold,pos,split,label,text1,text2
antsyn-verb-train-1865-O,0,2,verb,train,con,decline,consent
antsyn-noun-train-1655-O,0,3,noun,train,con,menarche,menopause
antsyn-adj-train-2584-O,0,4,adj,train,ent,heavy,sound
antsyn-adj-train-1255-O,0,5,adj,train,con,palatal,hard
antsyn-noun-test-909-O,0,6,noun,test,ent,shaft,barb
antsyn-adj-train-4231-O,0,7,adj,train,con,exculpatory,inculpatory
antsyn-adj-test-532-O,0,8,adj,test,ent,widespread,prevalent
antsyn-noun-val-61-O,0,9,noun,val,con,descent,ascent
antsyn-adj-val-95-O,0,0,adj,val,ent,reduced,subject
antsyn-adj-test-797-O,0,1,adj,test,ent,cultured,polite
antsyn-adj-train-4518-O,0,2,adj,train,ent,readable,legible
antsyn-noun-test-56-O,0,3,noun,test,ent,poll,strip
antsyn-adj-test-1419-O,0,4,adj,test,ent,cruel,hard
antsyn-adj-test-525-O,0,5,adj,test,con,autochthonous,allochthonous
antsyn-verb-train-209-O,0,6,verb,train,ent,restate,repeat
antsyn-verb-test-716-O,0,7,verb,test,con,mention,disregard
antsyn-verb-train-228-O,0,8,verb,train,ent,accomplish,reach
antsyn-adj-train-172-O,0,9,adj,train,ent,tyrannical,dictatorial
antsyn-adj-train-1339-O,0,0,adj,train,ent,trenchant,sharp
antsyn-adj-train-190-O,0,1,adj,train,con,extremist,moderate
antsyn-verb-train-484-O,0,2,verb,train,ent,subscribe,support
antsyn-adj-train-1408-O,0,3,adj,train,ent,kinetic,active
antsyn-verb-train-1679-O,0,4,verb,train,ent,stifle,suffocate
antsyn-adj-train-1688-O,0,5,adj,train,ent,terrific,fantastic
antsyn-noun-train-134-O,0,6,noun,train,con,infertility,fertility
antsyn-noun-train-674-O,0,7,noun,train,ent,bazaar,bazar
antsyn-verb-val-113-O,0,8,verb,val,con,divest,put
antsyn-verb-test-326-O,0,9,verb,test,con,deflate,inflate
antsyn-adj-train-3481-O,0,0,adj,train,con,original,last
antsyn-adj-test-395-O,0,1,adj,test,ent,medium,average
antsyn-noun-train-336-O,0,2,noun,train,con,goodness,evil
antsyn-adj-test-282-O,0,3,adj,test,con,textured,smooth
antsyn-adj-train-2749-O,0,4,adj,train,con,marked,unmarked
antsyn-adj-test-790-O,0,5,adj,test,ent,formal,ritual
antsyn-adj-train-1021-O,0,6,adj,train,con,orthogonal,related
antsyn-adj-train-3273-O,0,7,adj,train,ent,south,southern
antsyn-verb-train-2270-O,0,8,verb,train,ent,count,rely
antsyn-noun-test-840-O,0,9,noun,test,ent,glue,gum
antsyn-adj-train-344-O,0,0,adj,train,con,marginal,central
antsyn-verb-train-2414-O,0,1,verb,train,con,blur,focus
antsyn-noun-test-626-O,0,2,noun,test,con,fall,climb
antsyn-verb-val-83-O,0,3,verb,val,ent,scramble,struggle
antsyn-noun-train-639-O,0,4,noun,train,con,yawl,sloop
antsyn-verb-train-1373-O,0,5,verb,train,con,deny,admit
antsyn-verb-train-197-O,0,6,verb,train,ent,oppose,pit
antsyn-verb-train-1148-O,0,7,verb,train,ent,mark,regard
antsyn-noun-test-172-O,0,8,noun,test,con,excavation,tunnel
antsyn-verb-train-1348-O,0,9,verb,train,con,withstand,surrender
antsyn-adj-train-2110-O,0,0,adj,train,con,uncomfortable,comfortable
antsyn-noun-train-1228-O,0,1,noun,train,con,impermeability,permeability
antsyn-verb-train-415-O,0,2,verb,train,con,decouple,couple
antsyn-adj-train-3987-O,0,3,adj,train,con,abnormal,normal
antsyn-adj-train-2569-O,0,4,adj,train,ent,funny,peculiar
antsyn-noun-test-566-O,0,5,noun,test,ent,danger,authority
antsyn-adj-test-878-O,0,6,adj,test,con,defunct,live
antsyn-noun-test-837-O,0,7,noun,test,ent,quoin,cornerstone
antsyn-verb-train-970-O,0,8,verb,train,con,overrate,underrate
antsyn-adj-train-2969-O,0,9,adj,train,ent,dear,expensive
antsyn-verb-train-1935-O,0,0,verb,train,con,imitate,invent
antsyn-noun-train-969-O,0,1,noun,train,con,brahma,vishnu
antsyn-adj-train-4102-O,0,2,adj,train,ent,exceptional,unusual
antsyn-noun-train-1092-O,0,3,noun,train,con,archegonium,antheridium
antsyn-adj-train-3052-O,0,4,adj,train,con,sonic,subsonic
antsyn-adj-train-2380-O,0,5,adj,train,con,insensitive,sensitive
antsyn-adj-train-4928-O,0,6,adj,train,ent,positive,confident
antsyn-adj-train-3625-O,0,7,adj,train,ent,basilar,inferior
antsyn-adj-train-2476-O,0,8,adj,train,con,digital,linear
antsyn-adj-train-4083-O,0,9,adj,train,con,false,right
antsyn-adj-train-3317-O,0,0,adj,train,con,upcoming,present
antsyn-adj-val-292-O,0,1,adj,val,ent,integral,perfect
antsyn-noun-train-643-O,0,2,noun,train,ent,hammer,rammer
antsyn-noun-test-631-O,0,3,noun,test,con,contingency,necessity
antsyn-adj-train-2690-O,0,4,adj,train,ent,stubborn,inflexible
antsyn-adj-train-956-O,0,5,adj,train,ent,deliberate,careful
antsyn-noun-test-437-O,0,6,noun,test,con,wholesale,retail
antsyn-adj-test-1752-O,0,7,adj,test,ent,mere,simple
antsyn-adj-test-1109-O,0,8,adj,test,ent,resident,certain
antsyn-verb-train-1641-O,0,9,verb,train,ent,establish,demonstrate
antsyn-adj-train-4399-O,0,0,adj,train,ent,due,fit
antsyn-adj-train-4615-O,0,1,adj,train,con,new,late
antsyn-noun-train-243-O,0,2,noun,train,con,worst,best
antsyn-adj-train-4039-O,0,3,adj,train,ent,pale,sickly
antsyn-verb-train-644-O,0,4,verb,train,con,unsettle,settle
antsyn-verb-train-869-O,0,5,verb,train,con,whisper,shout
antsyn-adj-test-821-O,0,6,adj,test,con,inactive,operational
antsyn-noun-train-663-O,0,7,noun,train,con,distress,comfort
antsyn-verb-train-1169-O,0,8,verb,train,con,rejoice,mourn
antsyn-verb-train-343-O,0,9,verb,train,ent,tolerate,brook
antsyn-adj-train-248-O,0,0,adj,train,con,native,foreign
antsyn-adj-test-1210-O,0,1,adj,test,con,light,deep
antsyn-adj-train-2108-O,0,2,adj,train,con,small,old
antsyn-adj-train-2992-O,0,3,adj,train,con,standard,nonstandard
antsyn-adj-train-1612-O,0,4,adj,train,ent,plain,bare
antsyn-adj-train-5051-O,0,5,adj,train,ent,spiritual,divine
antsyn-adj-train-1328-O,0,6,adj,train,ent,normal,ordinary
antsyn-adj-train-3907-O,0,7,adj,train,con,obtuse,acute
antsyn-adj-train-501-O,0,8,adj,train,ent,secret,mystic
antsyn-verb-test-139-O,0,9,verb,test,con,mind,forget
antsyn-adj-test-1860-O,0,0,adj,test,ent,secondary,second
antsyn-noun-test-582-O,0,1,noun,test,con,disobedience,obedience
antsyn-adj-train-3784-O,0,2,adj,train,con,tacit,explicit
antsyn-adj-train-840-O,0,3,adj,train,con,outdated,current
antsyn-verb-train-588-O,0,4,verb,train,ent,guess,believe
antsyn-adj-train-2777-O,0,5,adj,train,con,legitimate,illegitimate
antsyn-adj-test-175-O,0,6,adj,test,ent,mental,psychical
antsyn-adj-test-981-O,0,7,adj,test,ent,willing,ready
antsyn-adj-train-2013-O,0,8,adj,train,con,pale,dark
antsyn-noun-test-616-O,0,9,noun,test,ent,second,assistant
antsyn-verb-test-681-O,0,0,verb,test,con,advance,back
antsyn-noun-train-73-O,0,1,noun,train,ent,tentacle,feeler
antsyn-verb-train-1861-O,0,2,verb,train,ent,counterbalance,oppose
antsyn-adj-train-5124-O,0,3,adj,train,con,accessible,unavailable
antsyn-adj-train-4152-O,0,4,adj,train,ent,bright,shiny
antsyn-adj-train-3693-O,0,5,adj,train,ent,devout,holy
antsyn-noun-train-1596-O,0,6,noun,train,con,carcinoma,sarcoma
antsyn-verb-test-579-O,0,7,verb,test,con,gather,spread
antsyn-adj-test-898-O,0,8,adj,test,ent,benevolent,philanthropic
antsyn-verb-test-594-O,0,9,verb,test,ent,bitch,whine
antsyn-adj-train-918-O,0,0,adj,train,con,covered,uncovered
antsyn-noun-train-1837-O,0,1,noun,train,con,tail,head
antsyn-adj-train-4252-O,0,2,adj,train,ent,good,complete
antsyn-adj-train-2294-O,0,3,adj,train,ent,empty,clean
antsyn-noun-train-518-O,0,4,noun,train,ent,style,way
antsyn-noun-test-354-O,0,5,noun,test,con,disregard,consideration
antsyn-adj-train-4076-O,0,6,adj,train,con,continuous,discontinuous
antsyn-noun-test-619-O,0,7,noun,test,con,miss,feature
antsyn-adj-train-793-O,0,8,adj,train,ent,philosophic,rational
antsyn-adj-train-4709-O,0,9,adj,train,ent,true,honest
antsyn-noun-train-2760-O,0,0,noun,train,ent,eye,regard
antsyn-noun-train-1029-O,0,1,noun,train,ent,maleness,masculinity
antsyn-adj-train-5192-O,0,2,adj,train,ent,sorry,mean
antsyn-adj-train-5130-O,0,3,adj,train,con,appointive,elective
antsyn-noun-val-51-O,0,4,noun,val,con,offense,defence
antsyn-adj-train-1248-O,0,5,adj,train,ent,steadfast,resolute
antsyn-verb-train-909-O,0,6,verb,train,con,refrain,act
antsyn-noun-train-2514-O,0,7,noun,train,ent,tongue,language
antsyn-adj-train-134-O,0,8,adj,train,con,viviparous,oviparous
antsyn-adj-train-375-O,0,9,adj,train,con,semiarid,wet
antsyn-adj-train-513-O,0,0,adj,train,ent,heterodox,heretical
antsyn-adj-train-4697-O,0,1,adj,train,ent,original,genuine
antsyn-noun-test-460-O,0,2,noun,test,con,metal,nonmetal
antsyn-verb-train-1384-O,0,3,verb,train,ent,yield,pay
antsyn-adj-test-1199-O,0,4,adj,test,con,childish,old
antsyn-noun-train-2348-O,0,5,noun,train,con,opening,closing
antsyn-verb-train-835-O,0,6,verb,train,con,segregate,integrate
antsyn-adj-train-4858-O,0,7,adj,train,ent,royal,imperial
antsyn-adj-train-2853-O,0,8,adj,train,con,responsible,irresponsible
antsyn-adj-train-5310-O,0,9,adj,train,con,unprofitable,profitable
antsyn-adj-test-1625-O,0,0,adj,test,con,forward,reverse
antsyn-noun-train-1779-O,0,1,noun,train,ent,clothing,covering
antsyn-adj-train-1316-O,0,2,adj,train,con,false,correct
antsyn-adj-train-2010-O,0,3,adj,train,ent,superb,excellent
antsyn-adj-test-743-O,0,4,adj,test,con,sizeable,small
antsyn-noun-train-768-O,0,5,noun,train,ent,ulceration,ulcer
antsyn-noun-train-290-O,0,6,noun,train,con,traditionalism,rationalism
antsyn-verb-train-2178-O,0,7,verb,train,con,depreciate,appreciate
antsyn-adj-train-1456-O,0,8,adj,train,con,backward,progressive
antsyn-verb-val-18-O,0,9,verb,val,con,persuade,dissuade
antsyn-adj-val-112-O,0,0,adj,val,ent,true,accurate
antsyn-noun-train-1141-O,0,1,noun,train,ent,extract,quotation
antsyn-noun-train-454-O,0,2,noun,train,ent,nobility,eminence
antsyn-verb-train-1321-O,0,3,verb,train,con,erect,level
antsyn-adj-train-4510-O,0,4,adj,train,ent,numerical,mathematical
antsyn-verb-train-2182-O,0,5,verb,train,ent,place,pose
antsyn-adj-train-2727-O,0,6,adj,train,ent,central,focal
antsyn-adj-train-1878-O,0,7,adj,train,ent,fat,thick
antsyn-adj-train-4790-O,0,8,adj,train,ent,hazardous,dangerous
antsyn-adj-train-231-O,0,9,adj,train,ent,silent,quiet
antsyn-noun-train-2076-O,0,0,noun,train,ent,plaza,place
antsyn-verb-val-73-O,0,1,verb,val,con,ascend,descend
antsyn-adj-train-575-O,0,2,adj,train,ent,graphic,graphical
antsyn-adj-train-5296-O,0,3,adj,train,con,conjunctive,disjunctive
antsyn-verb-test-223-O,0,4,verb,test,con,ascend,fall
antsyn-adj-train-5052-O,0,5,adj,train,ent,crooked,bent
antsyn-verb-train-1675-O,0,6,verb,train,ent,construct,make
antsyn-noun-val-36-O,0,7,noun,val,con,end,beginning
antsyn-adj-train-1364-O,0,8,adj,train,con,supportive,unsupportive
antsyn-adj-train-7-O,0,9,adj,train,ent,insulting,abusive
antsyn-noun-val-104-O,0,0,noun,val,ent,shooter,firearm
antsyn-noun-train-1247-O,0,1,noun,train,con,landing,takeoff
antsyn-adj-train-4535-O,0,2,adj,train,ent,efficient,potent
antsyn-adj-train-2104-O,0,3,adj,train,con,fair,extraordinary
antsyn-adj-train-5140-O,0,4,adj,train,con,essential,unnecessary
antsyn-verb-train-668-O,0,5,verb,train,ent,bestow,apply
antsyn-adj-train-3540-O,0,6,adj,train,con,cloudy,clear
antsyn-adj-train-3289-O,0,7,adj,train,ent,sinful,wrong
antsyn-noun-train-1020-O,0,8,noun,train,con,flora,fauna
antsyn-adj-val-148-O,0,9,adj,val,con,monophonic,polyphonic
antsyn-noun-test-820-O,0,0,noun,test,ent,island,oasis
antsyn-adj-train-4410-O,0,1,adj,train,ent,wicked,corrupt
antsyn-adj-train-2588-O,0,2,adj,train,ent,jumpy,nervous
antsyn-adj-val-146-O,0,3,adj,val,con,occasional,regular
antsyn-adj-test-1232-O,0,4,adj,test,con,prostrate,vertical
antsyn-verb-train-202-O,0,5,verb,train,ent,wish,bid
antsyn-noun-test-454-O,0,6,noun,test,ent,doubt,ambiguity
antsyn-noun-train-2028-O,0,7,noun,train,ent,side,incline
antsyn-adj-train-3299-O,0,8,adj,train,ent,prior,previous
antsyn-adj-test-577-O,0,9,adj,test,ent,amicable,friendly
antsyn-adj-train-3770-O,0,0,adj,train,ent,available,advantageous
antsyn-noun-val-86-O,0,1,noun,val,con,inability,ability
antsyn-noun-test-377-O,0,2,noun,test,ent,legend,tale
antsyn-adj-train-2903-O,0,3,adj,train,con,vast,narrow
antsyn-adj-train-3554-O,0,4,adj,train,con,harmful,beneficial
antsyn-noun-test-601-O,0,5,noun,test,ent,collapse,downfall
antsyn-verb-train-2293-O,0,6,verb,train,con,block,release
antsyn-adj-train-1586-O,0,7,adj,train,ent,shameful,disgraceful
antsyn-adj-val-128-O,0,8,adj,val,ent,complex,difficult
antsyn-adj-train-3660-O,0,9,adj,train,con,logical,irrational
antsyn-verb-train-927-O,0,0,verb,train,con,decrease,gain
antsyn-adj-train-567-O,0,1,adj,train,ent,foggy,cloudy
antsyn-noun-train-4-O,0,2,noun,train,con,grandson,grandfather
antsyn-adj-train-2101-O,0,3,adj,train,ent,next,adjacent
antsyn-noun-train-1658-O,0,4,noun,train,con,landscape,portrait
antsyn-adj-train-1230-O,0,5,adj,train,ent,strong,impregnable
antsyn-noun-train-585-O,0,6,noun,train,ent,aspersion,sprinkling
antsyn-adj-train-1707-O,0,7,adj,train,ent,occasional,casual
antsyn-verb-test-68-O,0,8,verb,test,ent,hire,lease
antsyn-adj-train-4120-O,0,9,adj,train,con,skilled,unskilled
antsyn-adj-train-1108-O,0,0,adj,train,con,inclined,vertical
antsyn-verb-test-184-O,0,1,verb,test,ent,move,induce
antsyn-adj-test-882-O,0,2,adj,test,con,normal,parallel
antsyn-noun-train-1249-O,0,3,noun,train,con,imperfection,perfection
antsyn-noun-train-2104-O,0,4,noun,train,con,continuant,stop
antsyn-adj-train-1627-O,0,5,adj,train,con,dry,drunk
antsyn-verb-train-992-O,0,6,verb,train,con,deny,grant
antsyn-adj-train-2255-O,0,7,adj,train,ent,essential,substantial
antsyn-adj-train-5432-O,0,8,adj,train,con,busy,inactive
antsyn-adj-train-4224-O,0,9,adj,train,con,mediocre,superior
antsyn-verb-train-615-O,0,0,verb,train,con,corroborate,contradict
antsyn-adj-train-359-O,0,1,adj,train,con,top,bottom
antsyn-noun-train-171-O,0,2,noun,train,ent,proscenium,front
antsyn-verb-train-1554-O,0,3,verb,train,con,eliminate,need
antsyn-adj-train-228-O,0,4,adj,train,ent,perennial,permanent
antsyn-noun-train-1101-O,0,5,noun,train,con,bondage,freedom
antsyn-noun-train-498-O,0,6,noun,train,con,attraction,repulsion
antsyn-adj-train-5550-O,0,7,adj,train,con,falsifiable,theoretical
antsyn-adj-train-976-O,0,8,adj,train,con,professional,amateur
antsyn-noun-train-932-O,0,9,noun,train,con,standstill,movement
antsyn-noun-train-929-O,0,0,noun,train,ent,play,sacrifice
antsyn-verb-train-678-O,0,1,verb,train,ent,dispatch,complete
antsyn-adj-train-3105-O,0,2,adj,train,ent,simple,homogenous
antsyn-noun-train-2493-O,0,3,noun,train,ent,poll,top
antsyn-noun-train-2149-O,0,4,noun,train,ent,awe,reverence
antsyn-adj-test-163-O,0,5,adj,test,con,mild,violent
antsyn-adj-train-4778-O,0,6,adj,train,con,paternal,maternal
antsyn-adj-val-71-O,0,7,adj,val,con,stupid,clever
antsyn-adj-train-1891-O,0,8,adj,train,con,parallel,oblique
antsyn-adj-test-336-O,0,9,adj,test,con,literary,colloquial
antsyn-adj-train-4328-O,0,0,adj,train,ent,unjust,unequal
antsyn-adj-train-4456-O,0,1,adj,train,ent,illicit,criminal
antsyn-noun-train-2364-O,0,2,noun,train,ent,carriage,coach
antsyn-adj-train-520-O,0,3,adj,train,ent,insular,isolated
antsyn-adj-train-4061-O,0,4,adj,train,con,diamagnetic,ferromagnetic
antsyn-adj-test-1081-O,0,5,adj,test,ent,eldest,firstborn
antsyn-noun-test-570-O,0,6,noun,test,con,top,bottom
antsyn-verb-test-288-O,0,7,verb,test,ent,clog,foul
antsyn-adj-train-509-O,0,8,adj,train,con,flat,bright
antsyn-adj-train-2322-O,0,9,adj,train,con,authoritarian,democratic
antsyn-verb-train-470-O,0,0,verb,train,con,eliminate,demand
antsyn-adj-train-2188-O,0,1,adj,train,ent,pale,blank
antsyn-noun-val-103-O,0,2,noun,val,ent,cut,track
antsyn-noun-train-2001-O,0,3,noun,train,con,visibility,invisibility
antsyn-adj-test-1154-O,0,4,adj,test,ent,literal,real
antsyn-adj-train-1910-O,0,5,adj,train,ent,handsome,comely
antsyn-adj-train-397-O,0,6,adj,train,con,interdependent,independent
antsyn-noun-test-958-O,0,7,noun,test,ent,vino,wine
antsyn-adj-test-356-O,0,8,adj,test,con,corrupt,straight
antsyn-adj-train-5233-O,0,9,adj,train,ent,blue,drab
antsyn-adj-test-1162-O,0,0,adj,test,ent,particular,exact
antsyn-adj-test-1895-O,0,1,adj,test,ent,rigid,stiff
antsyn-noun-train-693-O,0,2,noun,train,ent,notice,placard
antsyn-adj-train-1037-O,0,3,adj,train,con,infantile,old
antsyn-noun-train-0-O,0,4,noun,train,ent,trap,bunker
antsyn-noun-train-1287-O,0,5,noun,train,con,ingress,egress
antsyn-noun-train-1625-O,0,6,noun,train,ent,value,price
antsyn-noun-train-2325-O,0,7,noun,train,con,hypothyroidism,hyperthyroidism
antsyn-adj-train-5169-O,0,8,adj,train,con,fluid,solid
antsyn-adj-train-2536-O,0,9,adj,train,con,similar,different
antsyn-adj-train-721-O,0,0,adj,train,con,material,immaterial
antsyn-adj-train-1457-O,0,1,adj,train,con,synclinal,anticlinal
antsyn-adj-train-4323-O,0,2,adj,train,ent,secret,confidential
antsyn-noun-train-1724-O,0,3,noun,train,ent,disgrace,dishonor
antsyn-verb-train-1753-O,0,4,verb,train,ent,glorify,exalt
antsyn-adj-val-4-O,0,5,adj,val,con,stupid,smart
antsyn-verb-train-1119-O,0,6,verb,train,ent,tolerate,indulge
antsyn-verb-train-1475-O,0,7,verb,train,con,take,decline
antsyn-verb-train-2059-O,0,8,verb,train,ent,discover,identify
antsyn-adj-test-310-O,0,9,adj,test,ent,unwieldy,cumbersome
antsyn-adj-train-3596-O,0,0,adj,train,ent,primary,original
antsyn-adj-train-4562-O,0,1,adj,train,con,lousy,good
antsyn-adj-test-1366-O,0,2,adj,test,con,legislative,executive
antsyn-noun-train-1778-O,0,3,noun,train,ent,reformer,crusader
antsyn-adj-train-1805-O,0,4,adj,train,ent,creepy,crawly
antsyn-adj-train-4233-O,0,5,adj,train,con,recent,ancient
antsyn-adj-test-1670-O,0,6,adj,test,con,residential,nonresidential
antsyn-adj-train-2512-O,0,7,adj,train,ent,collegiate,academic
antsyn-verb-train-1035-O,0,8,verb,train,ent,offer,propose
antsyn-noun-train-453-O,0,9,noun,train,con,defendant,plaintiff
antsyn-noun-train-1686-O,0,0,noun,train,con,excretion,secretion
antsyn-adj-train-456-O,0,1,adj,train,ent,moral,righteous
antsyn-noun-train-2111-O,0,2,noun,train,ent,feud,fief
antsyn-adj-train-3917-O,0,3,adj,train,con,moderate,steep
antsyn-verb-test-622-O,0,4,verb,test,ent,encourage,stimulate
antsyn-adj-train-380-O,0,5,adj,train,con,unregulated,regulated
antsyn-verb-train-198-O,0,6,verb,train,ent,exhibit,present
antsyn-adj-train-1371-O,0,7,adj,train,con,homogeneous,heterogeneous
antsyn-adj-train-5113-O,0,8,adj,train,ent,foreign,distant
antsyn-adj-val-336-O,0,9,adj,val,con,afferent,efferent
antsyn-verb-train-397-O,0,0,verb,train,con,descend,ascend
antsyn-noun-train-2163-O,0,1,noun,train,con,concentration,dilution
antsyn-adj-test-910-O,0,2,adj,test,ent,bulky,thick
antsyn-adj-train-3341-O,0,3,adj,train,ent,odd,left
antsyn-verb-test-209-O,0,4,verb,test,con,mark,ignore
antsyn-verb-train-317-O,0,5,verb,train,con,praise,criticize
antsyn-noun-train-127-O,0,6,noun,train,con,length,width
antsyn-verb-test-379-O,0,7,verb,test,con,dissuade,persuade
antsyn-verb-val-140-O,0,8,verb,val,con,maintain,alter
antsyn-adj-train-1282-O,0,9,adj,train,ent,tart,sour
antsyn-adj-train-1082-O,0,0,adj,train,ent,dishonest,disingenuous
antsyn-noun-train-855-O,0,1,noun,train,ent,periodical,publication
antsyn-noun-train-965-O,0,2,noun,train,ent,spike,ear
antsyn-adj-test-268-O,0,3,adj,test,ent,odd,strange
antsyn-adj-train-5056-O,0,4,adj,train,ent,global,broad
antsyn-noun-train-77-O,0,5,noun,train,con,plaintiff,defendant
antsyn-noun-train-2588-O,0,6,noun,train,con,blackness,whiteness
antsyn-noun-train-751-O,0,7,noun,train,ent,swap,switch
antsyn-adj-train-2234-O,0,8,adj,train,con,opaque,brilliant
antsyn-noun-val-175-O,0,9,noun,val,ent,tail,arse
antsyn-adj-train-67-O,0,0,adj,train,con,tiresome,interesting
antsyn-noun-train-2431-O,0,1,noun,train,ent,forest,woodland
antsyn-adj-train-3448-O,0,2,adj,train,con,inaccessible,available
antsyn-noun-train-915-O,0,3,noun,train,ent,anesthetist,anesthesiologist
antsyn-verb-train-2330-O,0,4,verb,train,ent,scatter,spill
antsyn-noun-train-1386-O,0,5,noun,train,ent,wealth,abundance
antsyn-verb-train-1587-O,0,6,verb,train,ent,follow,attend
antsyn-adj-test-795-O,0,7,adj,test,con,incorporeal,corporeal
antsyn-verb-train-820-O,0,8,verb,train,ent,educate,cultivate
antsyn-adj-train-3396-O,0,9,adj,train,ent,negative,damaging
antsyn-adj-test-694-O,0,0,adj,test,con,outward,inward
antsyn-adj-train-348-O,0,1,adj,train,con,rural,urban
antsyn-adj-train-763-O,0,2,adj,train,con,thermonuclear,conventional
antsyn-noun-test-549-O,0,3,noun,test,con,disproof,proof
antsyn-adj-test-67-O,0,4,adj,test,ent,intimate,sexual
