pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct
00721_4#00721_4_6,00721,00721_4,00721_4_6,The military should be allowed to recruit in public schools.,Recruiters raise general awareness about military.,1,0.9813593626022339,3.3515720133436844e-05
01035_4#01035_4_6,01035,01035_4,01035_4_6,The military should be allowed to recruit in public schools.,Recruiters raise general awareness about military.,1,0.9813593626022339,3.3515720133436844e-05
00406_5#00406_5_3,00406,00406_5,00406_5_3,Negative advertising in political campaigns should be banned.,Negative attack ads turn the public off to politics:,1,0.8304915428161621,0.0005835193442180753
00911_2#00911_2_3,00911,00911_2,00911_2_3,New Orleans should be fully rebuilt and restored.,Cities are not forever; New Orleans is no exception,-1,0.0010307241464033723,3.321307303849608e-05
00911_6#00911_6_2,00911,00911_6,00911_6_2,New Orleans should be fully rebuilt and restored.,"Spend money on alternative energy, not rebuilding New Orleans",-1,0.008927443064749241,0.00488858250901103
01103_4#01103_4_5,01103,01103_4,01103_4_5,The minimum age of candidacy should be 18.,18 year olds are too inexperienced too hold office.,-1,0.034348808228969574,9.09946538740769e-05
01138_2#01138_2_3,01138,01138_2,01138_2_3,Wicca should be recognized as a religion.,Wiccans believe magic is part of nature.,1,0.9988908171653748,0.00023994978982955217
01174_29#01174_29_13,01174,01174_29,01174_29_13,You should belong to the Democratic rather than Republican party.,Republicans are too suspicious and critical of government,1,0.037615831941366196,0.0009340897086076438
01174_29#01174_29_8,01174,01174_29,01174_29_8,You should belong to the Democratic rather than Republican party.,Big govt means more special interests in govt,-1,0.0008080997504293919,7.821756298653781e-05
00166_10#00166_10_10,00166,00166_10,00166_10_10,Hydrogen vehicles should be a major part of strategies to fight global warming.,Hydrogen cars are very expensive,-1,0.8798828125,0.03387919440865517
00414_4#00414_4_5,00414,00414_4,00414_4_5,Compulsory national service is a good idea.,Punishing conscientious objectors just looks bad,-1,0.0016434711869806051,6.610148830077378e-06
00615_3#00615_3_8,00615,00615_3,00615_3_8,The international community should intervene militarily in Darfur.,Military success in Darfur is doubtful,-1,0.04946395754814148,0.0005374870379455388
00635_8#00635_8_4,00635,00635_8,00635_8_4,Australia should be culling kangaroos.,Cullings of any kind are cruel to animals.,-1,0.5193436741828918,0.09474581480026245
00635_8#00635_8_7,00635,00635_8,00635_8_7,Australia should be culling kangaroos.,A Kangaroo culling would humanely prevent a population crash,1,0.8272550702095032,0.004349855240434408
00728_4#00728_4_8,00728,00728_4,00728_4_8,The US Congress should adopt financial reform legislation.,Free market does not give free license to greed.,1,0.9997370839118958,4.270301724318415e-05
00843_5#00843_5_3,00843,00843_5,00843_5_3,"Coca leaf growth, product-development, and chewing should be legal.",Coca is not cocaine.,1,0.9564621448516846,0.001366229960694909
01035_8#01035_8_6,01035,01035_8,01035_8_6,The military should be allowed to recruit in public schools.,Military uses sophisticated persuasion techniques on kids.,-1,0.9470969438552856,0.0033774548210203648
01035_8#01035_8_8,01035,01035_8,01035_8_8,The military should be allowed to recruit in public schools.,Military recruiting wrongly makes violence appear cool.,-1,0.10659334063529968,5.2757663070224226e-05
00075_2#00075_2_2,00075,00075_2,00075_2_2,People do have a right to self-determination.,Calls for independence destabilize countries.,-1,0.00013358602882362902,3.8036661862861365e-05
00195_2#00195_2_3,00195,00195_2,00195_2_3,Catholic priests should be allowed to marry.,"Celibacy is not divine law, only Church law",1,0.016178157180547714,0.0015253802994266152
00195_2#00195_2_4,00195,00195_2,00195_2_4,Catholic priests should be allowed to marry.,Men inclined to love/marry should not be forbidden priesthood,1,0.0003889538929797709,0.00025346112670376897
00746_6#00746_6_1,00746,00746_6,00746_6_1,New Orleans should be fully rebuilt and restored.,"Spend money on alternative energy, not rebuilding New Orleans",-1,0.008927443064749241,0.00488858250901103
00753_2#00753_2_4,00753,00753_2,00753_2_4,English should be US official language.,English-only laws can be a public safety/health hazard,-1,0.0002190652012359351,5.781578875030391e-05
00911_1#00911_1_2,00911,00911_1,00911_1_2,New Orleans should be fully rebuilt and restored.,New Orleans can be rebuilt to address its social problems,1,0.07788098603487015,0.003269362496212125
00976_5#00976_5_5,00976,00976_5,00976_5_5,Bosnia and Herzegovina should accede to the European Union.,Bosnia needs greater constitutional unity before joining EU,-1,0.8935042023658752,0.009281505830585957
00989_3#00989_3_5,00989,00989_3,00989_3_5,Colleges should ban fraternities.,Worst frats can be punished without banning all of them.,-1,0.006503054406493902,2.3919554223539308e-05
00989_3#00989_3_6,00989,00989_3,00989_3_6,Colleges should ban fraternities.,Frat problem has risen to a level that invites ban.,1,0.9996497631072998,7.39911847631447e-05
00989_3#00989_3_7,00989,00989_3,00989_3_7,Colleges should ban fraternities.,"Frats need regulation, education, guidance, not ban.",-1,0.9838045239448547,0.0009003843297250569
00015_18#00015_18_2,00015,00015_18,00015_18_2,Gay marriage should be legalized.,"Marriage gives gays a sense of future, purpose, belonging",1,0.04562477022409439,0.017609449103474617
00250_1#00250_1_1,00250,00250_1,00250_1_1,The present international ban on trading elephant ivory should be lifted.,Why should human-likeness matter?,1,0.0006193467997945845,0.000147703816764988
00320_1#00320_1_1,00320,00320_1,00320_1_1,UN should recognize Palestinian statehood.,"Pres Carter succeeded in ME peace, supports Palestine in UN.",1,0.3479275107383728,0.0007563793915323913
00429_1#00429_1_1,00429,00429_1,00429_1_1,Ultrasounds should be mandatory before abortions.,"Ultrasounds don""t convince women against abortion.",-1,0.5474862456321716,0.024086568504571915
00429_1#00429_1_2,00429,00429_1,00429_1_2,Ultrasounds should be mandatory before abortions.,Nothing wrong with persuading women against abortion.,1,0.00013007158122491091,2.3306518414756283e-05
00429_1#00429_1_4,00429,00429_1,00429_1_4,Ultrasounds should be mandatory before abortions.,Ultrasounds forced on women who already chose abortion.,-1,0.9992117881774902,0.0001805839128792286
00429_1#00429_1_5,00429,00429_1,00429_1_5,Ultrasounds should be mandatory before abortions.,Legislators arrogant thinking they can change womens mind.,-1,0.9996644258499146,3.4897850127890706e-05
00549_3#00549_3_8,00549,00549_3,00549_3_8,The United Kingdom should hand over the Falkland Islands to Argentina.,Spain vacated her settlement in 1811.,-1,0.9977541565895081,0.0004269107594154775
00903_3#00903_3_6,00903,00903_3,00903_3_6,Upper oceanic heat transport should be utilized.,This technology does not remove CO2 from the atmosphere.,-1,0.029654551297426224,0.9484593868255615
00989_7#00989_7_5,00989,00989_7,00989_7_5,Colleges should ban fraternities.,Fraternities are a microcosym of American society.,-1,0.03974297270178795,0.0003235989424865693
00312_6#00312_6_6,00312,00312_6,00312_6_6,Corporations should be treated as legal persons with equivalent rights.,Corporate personhood undermines trust in government,-1,0.018543004989624023,0.9433004856109619
00312_6#00312_6_8,00312,00312_6,00312_6_8,Corporations should be treated as legal persons with equivalent rights.,Corporate personhood fosters monopolies,-1,0.30806344747543335,0.6898848414421082
00365_1#00365_1_12,00365,00365_1,00365_1_12,Trans fats should be banned.,Trans fats are a man-made type of fat.,1,0.9958951473236084,0.002694755559787154
00365_1#00365_1_2,00365,00365_1,00365_1_2,Trans fats should be banned.,Trans fats are tasty and offer enjoyment to consumers.,-1,0.9460239410400391,0.04908589646220207
00365_1#00365_1_5,00365,00365_1,00365_1_5,Trans fats should be banned.,"Alternatives to trans fats aren""t much healthier.",-1,0.9746044874191284,0.008663715794682503
00365_1#00365_1_6,00365,00365_1,00365_1_6,Trans fats should be banned.,People will consume other harmful foods if not trans fats.,-1,0.8566503524780273,0.1405850201845169
00680_16#00680_16_3,00680,00680_16,00680_16_3,Nato should continue to expand into East Europe and possible beyond.,Reform will continue well after joining NATO,1,0.12810839712619781,0.00014718397869728506
00720_2#00720_2_2,00720,00720_2,00720_2_2,Release photos of a deceased Osama bin Laden.,Photos would convince doubtful Americans Bin Laden dead.,1,0.00034640455851331353,1.0778631803987082e-05
00721_8#00721_8_3,00721,00721_8,00721_8_3,The military should be allowed to recruit in public schools.,Military recruiting wrongly makes violence appear cool.,-1,0.10659334063529968,5.2757663070224226e-05
00721_8#00721_8_6,00721,00721_8,00721_8_6,The military should be allowed to recruit in public schools.,Military uses sophisticated persuasion techniques on kids.,-1,0.9470969438552856,0.0033774548210203648
00889_21#00889_21_3,00889,00889_21,00889_21_3,Tibet should seek and gain independence.,The Seventeen Point Agreement was signed under duress and is illegitimate,1,0.9996439218521118,0.00017011632735375315
00889_21#00889_21_4,00889,00889_21,00889_21_4,Tibet should seek and gain independence.,The Seven Point Agreement gave Tibet a good deal with strong autonomy,-1,0.9990185499191284,0.00015587141388095915
01122_7#01122_7_2,01122,01122_7,01122_7_2,In some cases juveniles should be tried as adults.,Adult courts do not necessarily mean longer sentences.,-1,0.1719536930322647,0.000698824180290103
00222_6#00222_6_3,00222,00222_6,00222_6_3,The Fairness Doctrine in the United States should be reinstated.,Fairness Doctrine would counter conservative domination of radio,1,0.9995622038841248,3.782508065341972e-05
00402_6#00402_6_1,00402,00402_6,00402_6_1,You should belong to the Democratic rather than Republican party.,Liberals favor large federal government over state govt,1,0.03180934861302376,0.0004357279103714973
00612_1#00612_1_5,00612,00612_1,00612_1_5,All election funding should be made transparent.,TV issue ads conceal sources of funding behind shadow orgs,1,0.9954283237457275,7.08322913851589e-05
00612_1#00612_1_6,00612,00612_1,00612_1_6,All election funding should be made transparent.,Anonymity ensures that arguments rise above identity attacks.,-1,0.8794884085655212,6.184304220369086e-05
00746_3#00746_3_1,00746,00746_3,00746_3_1,New Orleans should be fully rebuilt and restored.,New Orleans is well located at the head of Mississippi,1,0.8505922555923462,0.0005041403346695006
00746_3#00746_3_11,00746,00746_3,00746_3_11,New Orleans should be fully rebuilt and restored.,Global warming & stronger hurricanes will destroy new New Orleans,-1,0.04593469575047493,0.157671257853508
00746_3#00746_3_14,00746,00746_3,00746_3_14,New Orleans should be fully rebuilt and restored.,Global warming and rising seas run against rebuilding New Orleans,-1,0.37967777252197266,0.004007565788924694
00889_26#00889_26_2,00889,00889_26,00889_26_2,Tibet should seek and gain independence.,Foreign powers have diplomatically treated Tibet as an independent state.,1,0.9981145858764648,0.00016128925199154764
00911_3#00911_3_1,00911,00911_3,00911_3_1,New Orleans should be fully rebuilt and restored.,Global warming & stronger hurricanes will destroy new New Orleans,-1,0.04593469575047493,0.157671257853508
00911_3#00911_3_3,00911,00911_3,00911_3_3,New Orleans should be fully rebuilt and restored.,New Orleans is well located at the head of Mississippi,1,0.8505922555923462,0.0005041403346695006
00911_3#00911_3_9,00911,00911_3,00911_3_9,New Orleans should be fully rebuilt and restored.,Global warming and rising seas run against rebuilding New Orleans,-1,0.37967777252197266,0.004007565788924694
00953_3#00953_3_5,00953,00953_3,00953_3_5,Government should adopt emissions trading to combat global warming.,Carbon trading wrongly turns atmosphere into tradeable property,-1,0.9918180704116821,0.007989751175045967
01227_1#01227_1_2,01227,01227_1,01227_1_2,The US government should be required to balance its budget annually.,Balanced budget Amend makes fighting recession harder,-1,0.02913152612745762,2.661359940248076e-05
00635_4#00635_4_2,00635,00635_4,00635_4_2,Australia should be culling kangaroos.,Australia could make alot more money on Kangaroo tourism.,-1,0.0006804453441873193,2.2411684767575935e-05
01003_8#01003_8_2,01003,01003_8,01003_8_2,Parents should be allowed to select the gender of their offspring.,Gender selection makes love for children conditional,-1,0.005662921350449324,0.002490992657840252
01074_6#01074_6_1,01074,01074_6,01074_6_1,Colleges should ban fraternities.,Fraternities are unfairly stereotyped by opponents.,-1,0.9983592629432678,3.065995406359434e-05
